Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
Q8C1Z7,BBS4_MOUSE,Bardet-Biedl syndrome 4 protein homolog,Mus musculus (Mouse),"ciliary basal body ISO, BBSome IDA, photoreceptor inner segment IDA, motile cilium IMP, photoreceptor outer segment IDA, pericentriolar material ISS, nucleus IEA, membrane IDA, centriolar satellite IDA, photoreceptor connecting cilium IDA, cytosol ISO, ciliary membrane ISO, non-motile cilium ISO, ciliary transition zone ISO, cilium ISS, centriole ISO, centrosome IDA","GO:0034451, GO:0097730, GO:0005813, GO:0032391, GO:0005634, GO:0035869, GO:0060170, GO:0016020, GO:0005829, GO:0031514, GO:0000242, GO:0001917, GO:0005929, GO:0001750, GO:0034464, GO:0036064, GO:0005814","RNA polymerase II repressing transcription factor binding ISO, beta-tubulin binding ISO, dynactin binding ISO, alpha-tubulin binding ISO, protein-macromolecule adaptor activity ISS","GO:0034452, GO:0030674, GO:0001103, GO:0048487, GO:0043014","protein localization to photoreceptor outer segment IMP, non-motile cilium assembly IMP, photoreceptor cell maintenance IMP, response to leptin IMP, fat cell differentiation IEP, regulation of non-motile cilium assembly IMP, adult behavior IMP, regulation of cytokinesis ISO, leptin-mediated signaling pathway IMP, cilium assembly IMP, neuron migration IMP, protein transport IEA, sensory perception of smell IMP, negative regulation of appetite by leptin-mediated signaling pathway IMP, retinal rod cell development IMP, ventricular system development IMP, centrosome cycle ISS, face development IMP, cerebral cortex development IMP, protein localization IMP, fat pad development IMP, regulation of stress fiber assembly IMP, photoreceptor cell outer segment organization IMP, positive regulation of cilium assembly IMP, protein localization to centrosome ISO, microtubule cytoskeleton organization IMP, striatum development IMP, hippocampus development IMP, neural tube closure IMP, brain morphogenesis IMP, negative regulation of GTPase activity IMP, negative regulation of gene expression IMP, retina homeostasis IMP, mitotic cytokinesis ISO, maintenance of protein location in nucleus ISO, social behavior IMP, spermatid development IMP, protein localization to cilium ISO, negative regulation of systemic arterial blood pressure IMP, positive regulation of multicellular organism growth IMP, microtubule anchoring at centrosome ISO, negative regulation of actin filament polymerization IMP, regulation of cilium beat frequency involved in ciliary motility IMP, regulation of lipid metabolic process IMP, dendrite development IMP, protein localization to organelle IDA","GO:1905515, GO:0034454, GO:0021756, GO:0021591, GO:0019216, GO:0051492, GO:0071539, GO:0007098, GO:0060324, GO:0021766, GO:0045494, GO:0033210, GO:0001764, GO:0007286, GO:0034260, GO:0060613, GO:0030534, GO:0000281, GO:0001895, GO:0046548, GO:0045444, GO:0060271, GO:0033365, GO:0045724, GO:0016358, GO:0032465, GO:0048854, GO:1902855, GO:0040018, GO:1903546, GO:0000226, GO:0044321, GO:0035845, GO:0010629, GO:0015031, GO:0060296, GO:0030837, GO:0038108, GO:0061512, GO:0003085, GO:0021987, GO:0008104, GO:0035176, GO:0007608, GO:0001843, GO:0051457","Cytoplasm,  Cytoskeleton,  Protein transport, Reference proteome,  Cilium,  Transport, Cell membrane,  Cell projection,  Cilium biogenesis/degradation,  Membrane,  TPR repeat,  Flagellum,  Repeat"
Q9QYE3,BC11A_MOUSE,B-cell lymphoma/leukemia 11A,Mus musculus (Mouse),"nuclear body IDA, postsynaptic density ISO, nucleus IDA, cytoplasm ISO, nucleoplasm ISO","GO:0005737, GO:0005634, GO:0016604, GO:0005654, GO:0014069","DNA-binding transcription repressor activity, RNA polymerase II-specific ISO, RNA polymerase II cis-regulatory region sequence-specific DNA binding ISO, protein kinase binding ISO, sequence-specific DNA binding IBA, transcription coregulator activity IBA, metal ion binding IEA, transcription corepressor activity IDA, protein heterodimerization activity ISO, DNA-binding transcription factor activity IBA","GO:0043565, GO:0003700, GO:0046982, GO:0001227, GO:0000978, GO:0046872, GO:0003714, GO:0019901, GO:0003712","negative regulation of collateral sprouting ISO, negative regulation of gene expression IMP, negative regulation of neuron remodeling ISO, T cell differentiation IMP, negative regulation of dendrite extension ISO, positive regulation of collateral sprouting ISO, regulation of dendrite development ISO, protein sumoylation IMP, positive regulation of gene expression ISO, regulation of transcription, DNA-templated IBA, negative regulation of transcription by RNA polymerase II IMP, negative regulation of branching morphogenesis of a nerve ISO, B cell differentiation IMP, negative regulation of dendrite development ISO, positive regulation of neuron projection development ISO, negative regulation of neuron projection development ISO","GO:0016925, GO:0030183, GO:0010977, GO:0048672, GO:1904800, GO:1903860, GO:0010976, GO:0010628, GO:0006355, GO:0030217, GO:2000171, GO:2000173, GO:0048671, GO:0050773, GO:0010629, GO:0000122"," Isopeptide bond,  Nucleus,  Phosphoprotein,  Reference proteome,  Transcription,  Zinc,  Ubl conjugation, Zinc-finger, Methylation, Alternative splicing, Repressor,  Transcription regulation,  Repeat,  Cytoplasm,  Metal-binding"
Q68EF6,BEGIN_MOUSE,Brain-enriched guanylate kinase-associated protein,Mus musculus (Mouse),"cytoplasm IEA, nucleus ISO, dendrite ISO, neuronal cell body ISO, presynapse IDA, membrane IEA, synapse ISO, postsynapse IEA, glutamatergic synapse IDA","GO:0005737, GO:0005634, GO:0045202, GO:0043025, GO:0098978, GO:0016020, GO:0030425, GO:0098793, GO:0098794",,,"evoked excitatory postsynaptic potential IDA, regulation of postsynaptic neurotransmitter receptor activity IDA","GO:0098962, GO:0098817","Reference proteome,  Phosphoprotein, Acetylation,  Methylation,  Membrane,  Cytoplasm"
P28653,FT,Biglycan,Mus musculus (Mouse),"extracellular space IBA, collagen-containing extracellular matrix HDA, sarcolemma IDA, extracellular matrix IDA, cell surface ISS, transport vesicle ISO","GO:0042383, GO:0031012, GO:0062023, GO:0005615, GO:0009986, GO:0030133","extracellular matrix binding IDA, glycosaminoglycan binding IDA","GO:0050840, GO:0005539","bone development IGI, blood vessel remodeling IEA, articular cartilage development IGI, peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan IDA","GO:0060348, GO:0061975, GO:0019800, GO:0001974","Proteoglycan, Disulfide bond,  Glycoprotein,  Reference proteome,  Secreted,  Signal,  Extracellular matrix,  Leucine-rich repeat,  Repeat"
Q8R015,BL1S5_MOUSE,Biogenesis of lysosome-related organelles complex 1 subunit 5,Mus musculus (Mouse),"BLOC-1 complex IDA, axon cytoplasm IEA, transport vesicle ISS","GO:0031083, GO:0030133, GO:1904115",,,"positive regulation of pigment cell differentiation ISS, developmental pigmentation IMP, endosome to melanosome transport ISS, anterograde axonal transport IMP, anterograde synaptic vesicle transport IMP, vesicle-mediated transport IMP, melanosome transport ISS, neuron projection development NAS, otolith morphogenesis IMP","GO:0035646, GO:0032474, GO:0031175, GO:0048066, GO:0050942, GO:0048490, GO:0016192, GO:0032402, GO:0008089"," Reference proteome, Acetylation,  Alternative splicing"
O54940,BNIP2_MOUSE,BCL2/adenovirus E1B 19 kDa protein-interacting protein 2,Mus musculus (Mouse),"cytosol TAS, nuclear envelope ISS, centriole IDA, spindle pole centrosome IDA, intracellular membrane-bounded organelle ISS, perinuclear region of cytoplasm IEA, cytoplasm ISO","GO:0005635, GO:0005737, GO:0043231, GO:0005829, GO:0031616, GO:0005814, GO:0048471",exopolyphosphatase activity IBA,GO:0004309,"positive regulation of MAPK cascade IMP, striated muscle cell differentiation IGI, response to oxygen-glucose deprivation IEA, positive regulation of neuron differentiation IMP, positive regulation of small GTPase mediated signal transduction IMP, polyphosphate catabolic process IBA, apoptotic process ISO, centrosome cycle IMP, blastocyst development IMP","GO:0001824, GO:0051146, GO:0051057, GO:0043410, GO:0006915, GO:0090649, GO:0006798, GO:0007098, GO:0045666"," Phosphoprotein,  Reference proteome, Apoptosis,  Cytoplasm"
P28651,CAH8_MOUSE,Carbonic anhydrase-related protein,Mus musculus (Mouse),cytoplasm IDA,GO:0005737,"hydro-lyase activity IBA, carbonate dehydratase activity IEA, zinc ion binding IEA","GO:0008270, GO:0004089, GO:0016836","one-carbon metabolic process IBA, phosphatidylinositol-mediated signaling IDA","GO:0048015, GO:0006730","Reference proteome,  Phosphoprotein,  Zinc, Direct protein sequencing,  Metal-binding"
Q9Z1L5,FT,Voltage-dependent calcium channel subunit alpha-2/delta-3,Mus musculus (Mouse),voltage-gated calcium channel complex IBA,GO:0005891,"metal ion binding IEA, voltage-gated calcium channel activity ISO","GO:0005245, GO:0046872","regulation of ion transmembrane transport IEA, calcium ion transport ISO","GO:0034765, GO:0006816"," Disulfide bond,  Glycoprotein,  Phosphoprotein, Reference proteome,  Transmembrane helix, Voltage-gated channel,  Transport,  Calcium transport,  Signal,  Transmembrane,  Ion transport, Calcium,  Membrane, Ion channel,  Calcium channel,  Metal-binding"
P12658,CALB1_MOUSE,Calbindin,Mus musculus (Mouse),"hippocampal mossy fiber to CA3 synapse IMP, calyx of Held IEA, cytoplasm IDA, neuronal cell body IDA, presynaptic cytosol ISO, cytosol IDA, stereocilium ISO, synapse IDA, terminal bouton IBA, glutamatergic synapse IDA, nucleus IDA, GABA-ergic synapse IMP, dendrite IDA, cuticular plate ISO, postsynaptic cytosol IEA, neuron projection IDA, dendritic spine ISO, axon IDA, cell body IDA","GO:0098686, GO:0045202, GO:0032420, GO:0043197, GO:0043195, GO:0005737, GO:0030424, GO:0098982, GO:0043025, GO:0044297, GO:0098978, GO:0005634, GO:0005829, GO:0030425, GO:0099524, GO:0099523, GO:0044305, GO:0043005, GO:0032437","calcium ion binding IDA, calcium ion binding involved in regulation of presynaptic cytosolic calcium ion concentration IMP, zinc ion binding ISO, calcium ion binding involved in regulation of postsynaptic cytosolic calcium ion concentration IDA, vitamin D binding IEA","GO:0008270, GO:0005499, GO:0005509, GO:0099567, GO:0099534","regulation of synaptic plasticity ISO, regulation of cytosolic calcium ion concentration IBA, metanephric distal convoluted tubule development IEP, locomotory behavior IMP, regulation of long-term synaptic potentiation IMP, retina development in camera-type eye IEP, long-term memory ISO, metanephric connecting tubule development IEP, cochlea development IEA, metanephric collecting duct development IEP, retina layer formation IEP, short-term memory ISO, metanephric part of ureteric bud development IEP, cellular response to organic substance IDA, regulation of presynaptic cytosolic calcium ion concentration ISO","GO:0007616, GO:0072205, GO:0099509, GO:0060041, GO:0051480, GO:0072221, GO:1900271, GO:0048167, GO:0007614, GO:0090102, GO:0035502, GO:0010842, GO:0007626, GO:0071310, GO:0072286","Reference proteome, Acetylation,  Calcium,  Direct protein sequencing,  Vitamin D,  Repeat,  Metal-binding"
P29452,CASP1_MOUSE,Caspase-1,Mus musculus (Mouse),"nucleus ISO, cytosol TAS, protein-containing complex ISO, AIM2 inflammasome complex ISS, NLRP1 inflammasome complex ISS, extracellular region IDA, protease inhibitor complex ISO, NLRP3 inflammasome complex ISS, plasma membrane IEA, cytoplasm ISO, IPAF inflammasome complex IDA, mitochondrion IEA, neuron projection ISO","GO:0097179, GO:0005737, GO:0005634, GO:0005829, GO:0097169, GO:0005739, GO:0005576, GO:0072559, GO:0005886, GO:0032991, GO:0072558, GO:0072557, GO:0043005","cysteine-type endopeptidase activity involved in apoptotic signaling pathway IBA, scaffold protein binding ISO, peptidase activity IDA, identical protein binding ISO, cysteine-type endopeptidase activity IDA, CARD domain binding ISO, endopeptidase activity ISO, kinase binding ISO","GO:0008233, GO:0004197, GO:0042802, GO:0050700, GO:0019900, GO:0097110, GO:0097199, GO:0004175","membrane hyperpolarization IMP, cellular response to lipopolysaccharide ISO, signaling receptor ligand precursor processing ISO, programmed necrotic cell death IDA, execution phase of apoptosis IEA, positive regulation of tumor necrosis factor-mediated signaling pathway ISO, response to bacterium IMP, response to hypoxia IMP, positive regulation of circadian sleep/wake cycle, non-REM sleep ISO, protein processing IDA, response to drug ISO, positive regulation of cysteine-type endopeptidase activity involved in apoptotic process ISO, cellular response to organic substance ISO, response to lipopolysaccharide IDA, protein autoprocessing ISS, response to ATP IMP, response to organic cyclic compound ISO, memory ISO, pyroptosis IMP, toxin transport IMP, positive regulation of apoptotic process ISO, positive regulation of cytokine production IMP, regulation of autophagy IMP, proteolysis ISO, positive regulation of interleukin-1 alpha production IMP, myoblast fusion ISO, mitochondrial depolarization IMP, regulation of inflammatory response IMP, interleukin-1 beta production IGI, microglial cell activation ISO, positive regulation of I-kappaB kinase/NF-kappaB signaling IDA, positive regulation of interleukin-1 beta production IMP, cellular response to interferon-gamma ISO","GO:0060081, GO:0050727, GO:0043123, GO:0097194, GO:0071310, GO:0010506, GO:0140448, GO:0001666, GO:0071222, GO:0097300, GO:0043065, GO:0007520, GO:0007613, GO:0032611, GO:0046010, GO:0032496, GO:0016540, GO:0033198, GO:0009617, GO:0006508, GO:0071346, GO:0070269, GO:0051882, GO:0032730, GO:0042493, GO:0016485, GO:1903265, GO:0014070, GO:0001774, GO:0001819, GO:0043280, GO:1901998, GO:0032731"," Zymogen,  Reference proteome, Apoptosis,  Thiol protease,  Methylation,  Protease,  Cell membrane, Ubl conjugation,  Membrane,  Hydrolase, Phosphoprotein,  Cytoplasm"
P70677,CASP3_MOUSE,Caspase-3,Mus musculus (Mouse),"neuronal cell body ISO, nucleus IDA, membrane raft ISO, cytosol ISO, cytoplasm IDA, death-inducing signaling complex ISO","GO:0005737, GO:0005634, GO:0043025, GO:0005829, GO:0045121, GO:0031264","phospholipase A2 activator activity ISO, cysteine-type endopeptidase activity involved in execution phase of apoptosis IDA, cysteine-type endopeptidase activity involved in apoptotic process IDA, death receptor binding ISO, cysteine-type endopeptidase activity involved in apoptotic signaling pathway ISS, protease binding ISO, peptidase activity IDA, protein-containing complex binding ISO, cyclin-dependent protein serine/threonine kinase inhibitor activity IMP, cysteine-type peptidase activity IDA, cysteine-type endopeptidase activity IDA, aspartic-type endopeptidase activity IDA","GO:0008233, GO:0016005, GO:0004197, GO:0097153, GO:0008234, GO:0004190, GO:0044877, GO:0002020, GO:0097199, GO:0097200, GO:0004861, GO:0005123","learning or memory ISO, positive regulation of apoptotic process IDA, response to lipopolysaccharide IEA, response to organic substance IDA, B cell homeostasis IMP, response to hypoxia IEA, response to antibiotic IEA, response to nicotine IEA, cellular response to organic substance IDA, negative regulation of activated T cell proliferation IMP, axonal fasciculation ISO, neuron differentiation IBA, response to drug IEA, response to glucose ISO, regulation of protein stability ISS, response to wounding IDA, wound healing IEA, protein processing IDA, cell fate commitment IMP, apoptotic process IDA, response to X-ray IEA, leukocyte apoptotic process IEA, response to glucocorticoid IEA, intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress NAS, erythrocyte differentiation ISO, sensory perception of sound IMP, positive regulation of amyloid-beta formation ISS, intrinsic apoptotic signaling pathway in response to osmotic stress IDA, positive regulation of neuron apoptotic process ISO, anterior neural tube closure IMP, negative regulation of B cell proliferation IMP, response to amino acid IEA, keratinocyte differentiation IMP, negative regulation of apoptotic process ISO, heart development IGI, negative regulation of cyclin-dependent protein serine/threonine kinase activity IMP, luteolysis IEA, negative regulation of cell cycle IMP, response to cobalt ion IEA, hippocampus development IEA, proteolysis ISO, cellular response to staurosporine ISO, response to hydrogen peroxide ISO, glial cell apoptotic process IMP, neurotrophin TRK receptor signaling pathway ISO, response to estradiol IEA, T cell homeostasis IMP, intracellular signal transduction ISO, cellular response to DNA damage stimulus IDA, neuron apoptotic process IDA, response to UV IDA, execution phase of apoptosis IDA, striated muscle cell differentiation IEA","GO:0006974, GO:0051146, GO:0010033, GO:0001782, GO:0045165, GO:0097194, GO:0046677, GO:0021766, GO:0007507, GO:0030889, GO:0071310, GO:0034349, GO:0072734, GO:1902004, GO:0001666, GO:0001554, GO:0043066, GO:0048011, GO:0007605, GO:0070059, GO:0043065, GO:0009411, GO:0043029, GO:0042542, GO:0032496, GO:0009611, GO:0031647, GO:0051384, GO:0007611, GO:0035094, GO:0006508, GO:0030216, GO:0010165, GO:0061713, GO:0071887, GO:0046007, GO:0045736, GO:0043200, GO:0007413, GO:0051402, GO:0045786, GO:0030182, GO:0008627, GO:0032025, GO:0042493, GO:0043525, GO:0035556, GO:0032355, GO:0006915, GO:0016485, GO:0042060, GO:0030218, GO:0009749","Reference proteome,  Phosphoprotein,  Zymogen, Acetylation,  Thiol protease,  Apoptosis,  Protease,  S-nitrosylation,  Hydrolase,  Cytoplasm"
