Q9JKK7,TMOD2_MOUSE,Tropomodulin-2,Mus musculus (Mouse),"['Medulla', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0023052, GO:0007610, GO:0032502, GO:0009987, GO:0032501",GO:0005488,"GO:0043226, GO:0099080, GO:0005622, GO:0030427, GO:0036379, GO:0030054, GO:0042995"
P46471,PRS7_MOUSE,26S proteasome regulatory subunit 7,Mus musculus (Mouse),"['Medulla', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0008152, GO:0065007, GO:0009987","GO:0003824, GO:0005488","GO:0043226, GO:0140535, GO:0099080, GO:0005622, GO:0098794, GO:1902494, GO:0042995"
P47738,ALDH2_MOUSE,"Aldehyde dehydrogenase, mitochondrial",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0007610, GO:0098754, GO:0050896, GO:0009987, GO:0008152, GO:0032501","GO:0003824, GO:0005488","GO:0031974, GO:0043226, GO:0005622"
O35639,ANXA3_MOUSE,Annexin A3 (35-alpha calcimedin) (Annexin III) (Annexin-3) (Lipocortin III) (Placental anticoagulant protein III) (PAP-III),Mus musculus (Mouse),"['Olfactory Bulb', 'Medulla', ' Hipocampus', ' Olfactory_balb', ' Mid_Brain', ' Cerebellum', ' Cortex']","GO:0051179, GO:0065007, GO:0050896, GO:0032502, GO:0009987, GO:0002376, GO:0044419","GO:0005488, GO:0098772","GO:0043226, GO:0044297, GO:0016020, GO:0030312, GO:0042995"
P00920,CAH2_MOUSE,Carbonic anhydrase 2,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0051179, GO:0050896, GO:0032502, GO:0009987, GO:0008152","GO:0003824, GO:0005488","GO:0016020, GO:0042995"
Q9JII6,AK1A1_MOUSE,Aldo-keto reductase family 1 member A1,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Cerebellum', 'Cortex']","GO:0008152, GO:0009987, GO:0098754",GO:0003824,GO:0016020
P80314,TCPB_MOUSE,T-complex protein 1 subunit beta,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0022414, GO:0009987, GO:0051179",GO:0005488,"GO:0099080, GO:0101031"
Q5SRX1,TM1L2_MOUSE,TOM1-like protein 2 (Target of Myb-like protein 2),Mus musculus (Mouse),"['Cerebellum', 'Medulla', ' Hipothalamus', ' Hipocampus', ' Olfactory_balb', ' Cerebellum', ' Cortex']","GO:0065007, GO:0009987, GO:0051179",GO:0005488,GO:0043226
O88844,IDHC_MOUSE,Isocitrate dehydrogenase [NADP] cytoplasmic,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0050896, GO:0032502, GO:0009987, GO:0008152, GO:0022414","GO:0003824, GO:0005488","GO:0043226, GO:0005622"
P58252,EF2_MOUSE,Elongation factor 2,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Cerebellum', 'Cortex']","GO:0065007, GO:0050896, GO:0032502, GO:0009987, GO:0008152, GO:0032501","GO:0003824, GO:0005488, GO:0045182","GO:1990904, GO:0016020, GO:0005622, GO:0043226"
Q9CQN1,TRAP1_MOUSE,"Heat shock protein 75 kDa, mitochondrial",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Cerebellum', 'Cortex']","GO:0065007, GO:0009987",GO:0005488,"GO:0031974, GO:0043226, GO:0016020, GO:0005622"
Q9CQV8,1433B_MOUSE,14-3-3 protein beta/alpha,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0009987, GO:0051179",GO:0005488,"GO:0043226, GO:0005622, GO:0005667"
P07310,KCRM_MOUSE,Creatine kinase M-type (EC 2.7.3.2) (Creatine kinase M chain) (Creatine phosphokinase M-type) (CPK-M) (M-CK),Mus musculus (Mouse),"['Cortex', ' Hippocampus', ' Cerebellum', 'Medulla', ' Mid_Brain']","GO:0008152, GO:0009987, GO:0050896","GO:0003824, GO:0005488",nan
O08599,STXB1_MOUSE,Syntaxin-binding protein 1 (Protein unc-18 homolog 1) (Unc18-1) (Protein unc-18 homolog A) (Unc-18A),Mus musculus (Mouse),"['Olfactory Bulb', 'Medulla', ' Hipothalamus', ' Hipocampus', ' Olfactory_balb', ' Mid_Brain', ' Cerebellum', ' Cortex']","GO:0065007, GO:0051179, GO:0023052, GO:0050896, GO:0032502, GO:0009987, GO:0022610, GO:0022414",GO:0005488,"GO:0043226, GO:0016020, GO:0005622, GO:0019898, GO:0030054, GO:0042995"
Q9JM14,NT5C_MOUSE,"5'(3')-deoxyribonucleotidase, cytosolic type",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Cerebellum', 'Cortex']","GO:0008152, GO:0009987","GO:0003824, GO:0005488","GO:0043226, GO:0005622"
P70296,PEBP1_MOUSE,Phosphatidylethanolamine-binding protein 1,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0007610, GO:0050896, GO:0032502, GO:0009987, GO:0022414","GO:0005488, GO:0098772","GO:0098793, GO:0043226, GO:0044297, GO:0044306, GO:0016020, GO:0005622, GO:0042995"
P61922,GABT_MOUSE,"4-aminobutyrate aminotransferase, mitochondrial",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0007610, GO:0050896, GO:0032502, GO:0051704, GO:0009987, GO:0008152, GO:0022414, GO:0032501","GO:0003824, GO:0005488","GO:0043226, GO:0140535, GO:0005622, GO:0031974, GO:1902494, GO:0042995"
P38647,GRP75_MOUSE,"Stress-70 protein, mitochondrial",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0051179, GO:0050896, GO:0032502, GO:0009987, GO:0008152","GO:0003824, GO:0005488","GO:0031974, GO:0043226, GO:0005622, GO:0009295"
P09103,PDIA1_MOUSE,Protein disulfide-isomerase,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0008152, GO:0065007, GO:0009987, GO:0050896","GO:0003824, GO:0005488","GO:0043226, GO:0005622, GO:0031974, GO:0098552, GO:0140534, GO:1902494, GO:0042995"
P70333,HNRH2_MOUSE,Heterogeneous nuclear ribonucleoprotein H2,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']",GO:0065007,GO:0005488,GO:0043226
P14211,CALR_MOUSE,Calreticulin,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0051179, GO:0050896, GO:0032502, GO:0009987, GO:0022414",GO:0005488,"GO:0043226, GO:0016020, GO:0005622, GO:0031975, GO:0030312, GO:0031974, GO:1990904, GO:0098552, GO:0140534, GO:0098796"
P68254,1433T_MOUSE,14-3-3 protein theta,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0009987, GO:0051179",GO:0005488,GO:0030054
P02088,HBB1_MOUSE,Hemoglobin subunit beta-1,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Cerebellum', 'Cortex']","GO:0051179, GO:0065007, GO:0098754, GO:0032502, GO:0009987, GO:0008152","GO:0140104, GO:0005488",nan
Q9D6R2,IDH3A_MOUSE,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase subunit alpha) (NAD(+)-specific ICDH subunit alpha)",Mus musculus (Mouse),"['Olfactory Bulb', 'Medulla', ' Hipothalamus', ' Hipocampus', ' Olfactory_balb', ' Mid_Brain', ' Cerebellum', ' Cortex']","GO:0008152, GO:0009987","GO:0003824, GO:0005488","GO:0043226, GO:0005622"
Q8BGH2,SAM50_MOUSE,Sorting and assembly machinery component 50 homolog,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0051179, GO:0009987",nan,"GO:0043226, GO:0031224, GO:0098798, GO:0016020, GO:0005622, GO:0098796"
Q61171,PRDX2_MOUSE,Peroxiredoxin-2,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0098754, GO:0050896, GO:0032502, GO:0009987, GO:0002376, GO:0008152, GO:0032501","GO:0003824, GO:0005488, GO:0016209","GO:0043226, GO:0005622"
Q62433,NDRG1_MOUSE,Protein NDRG1 (N-myc downstream-regulated gene 1 protein) (Protein Ndr1),Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', 'Medulla', ' Hipothalamus', ' Hipocampus', ' Olfactory_balb', ' Mid_Brain', ' Cerebellum']","GO:0065007, GO:0009987, GO:0002376, GO:0050896",GO:0005488,"GO:0043226, GO:0099080, GO:0016020, GO:0005622, GO:0005815, GO:0030054"
P50396,GDIA_MOUSE,Rab GDP dissociation inhibitor alpha,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0009987, GO:0050896, GO:0051179","GO:0005488, GO:0098772","GO:0043226, GO:0005622, GO:0042995, GO:0044297"
Q60932,VDAC1_MOUSE,Voltage-dependent anion-selective channel protein 1,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0051179, GO:0065007, GO:0007610, GO:0023052, GO:0050896, GO:0032502, GO:0009987, GO:0032501","GO:0005215, GO:0005488","GO:0043226, GO:0098798, GO:0016020, GO:0005622, GO:0098796, GO:0009295"
Q99LC3,NDUAA_MOUSE,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0008152, GO:0009987",GO:0003824,"GO:0043226, GO:0098798, GO:0005622, GO:0031974, GO:1902494, GO:0098796"
P05201,AATC_MOUSE,"Aspartate aminotransferase, cytoplasmic",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0050896, GO:0032502, GO:0009987, GO:0008152","GO:0003824, GO:0005488","GO:0098793, GO:0043226, GO:0005622, GO:0044306"
Q8CHP8,PGP_MOUSE,Glycerol-3-phosphate phosphatase {ECO:0000305},Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum']","GO:0008152, GO:0065007, GO:0009987","GO:0003824, GO:0005488",nan
P30275,KCRU_MOUSE,"Creatine kinase U-type, mitochondrial (EC 2.7.3.2) (Acidic-type mitochondrial creatine kinase) (Mia-CK) (Ubiquitous mitochondrial creatine kinase) (U-MtCK)",Mus musculus (Mouse),"['Olfactory Bulb', 'Medulla', ' Hipothalamus', ' Hipocampus', ' Olfactory_balb', ' Mid_Brain', ' Cerebellum', ' Cortex']","GO:0008152, GO:0065007, GO:0009987","GO:0003824, GO:0005488","GO:0043226, GO:0016020, GO:0005622, GO:0044232"
Q3U9Z0,VATB2_MOUSE,"V-type proton ATPase subunit B, brain isoform",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0008152, GO:0009987, GO:0051179","GO:0003824, GO:0005488","GO:0043226, GO:0031224, GO:0016020, GO:0005622, GO:0042995, GO:0098796"
Q9CPV4,GLOD4_MOUSE,Glyoxalase domain-containing protein 4,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']",nan,nan,"GO:0043226, GO:0005622"
Q8R3M2,ODO1_MOUSE,"2-oxoglutarate dehydrogenase, mitochondrial",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0008152, GO:0032502, GO:0009987, GO:0040011","GO:0003824, GO:0005488","GO:0043226, GO:0045239, GO:0016020, GO:0005622, GO:0031974, GO:1902494"
Q8BFR5,EFTU_MOUSE,"Elongation factor Tu, mitochondrial",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0008152, GO:0009987, GO:0050896","GO:0003824, GO:0005488, GO:0045182","GO:0043226, GO:0016020, GO:0005622, GO:0030054, GO:0009295"
P51880,FABP7_MOUSE,"Fatty acid-binding protein, brain (Brain lipid-binding protein) (BLBP) (Brain-type fatty acid-binding protein) (B-FABP) (Fatty acid-binding protein 7)",Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', ' Cerebellum', 'Medulla', ' Hipothalamus', ' Hipocampus', ' Olfactory_balb', ' Mid_Brain']","GO:0065007, GO:0050896, GO:0032502, GO:0009987, GO:0032501",GO:0005488,"GO:0043226, GO:0005622, GO:0044297, GO:0030054"
Q8BP92,RCN2_MOUSE,Reticulocalbin-2,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']",nan,GO:0005488,"GO:0031974, GO:0043226, GO:0005622"
Q61360,DYN1_MOUSE,Dynamin-1,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0051179, GO:0050896, GO:0009987, GO:0008152","GO:0003824, GO:0005488","GO:0043226, GO:0099080, GO:0016020, GO:0005622, GO:0098794, GO:0030054, GO:0042995, GO:0098796"
Q03265,ATPA_MOUSE,"ATP synthase subunit alpha, mitochondrial {ECO:0000305}",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0009987, GO:0008152, GO:0051179","GO:0003824, GO:0005215, GO:0005488","GO:0043226, GO:0098798, GO:0016020, GO:0005622, GO:0140534, GO:0140513, GO:0098796"
P17156,HSP72_MOUSE,Heat shock-related 70 kDa protein 2,Mus musculus (Mouse),"['Medulla', 'Hipocampus', 'Olfactory_balb', 'Cortex']","GO:0065007, GO:0051179, GO:0050896, GO:0032502, GO:0009987, GO:0022414","GO:0003824, GO:0005488","GO:0043226, GO:0099086, GO:0016020, GO:0005622, GO:0098796, GO:1990351"
Q99LC5,ETFA_MOUSE,"Electron transfer flavoprotein subunit alpha, mitochondrial",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0008152, GO:0009987","GO:0003824, GO:0005488","GO:0098798, GO:1902494, GO:0005622, GO:0043226"
P60487,PLPP_MOUSE,Pyridoxal phosphate phosphatase,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0008152, GO:0065007, GO:0009987, GO:0050896","GO:0003824, GO:0005488","GO:0043226, GO:0016020, GO:0005622, GO:0031256, GO:0030054"
P42669,PURA_MOUSE,Transcriptional activator protein Pur-alpha,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0051179, GO:0032502, GO:0009987, GO:0002376","GO:0005488, GO:0045182, GO:0140110","GO:0043226, GO:0005737, GO:0044297, GO:0005622, GO:0030054, GO:0042995"
Q9CZC8,SCRN1_MOUSE,Secernin-1,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0051179, GO:0009987",GO:0003824,"GO:0043226, GO:0016020, GO:0005622"
Q08331,CALB2_MOUSE,Calretinin (CR),Mus musculus (Mouse),"['Hippocampus', ' Cerebellum', 'Medulla', ' Hipothalamus', ' Hipocampus', ' Olfactory_balb', ' Mid_Brain', ' Cortex']","GO:0065007, GO:0009987",GO:0005488,"GO:0098793, GO:0043226, GO:0016020, GO:0005622, GO:0030054, GO:0042995"
Q01768,NDKB_MOUSE,Nucleoside diphosphate kinase B,Mus musculus (Mouse),"['Medulla', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cortex']","GO:0065007, GO:0009987, GO:0008152, GO:0050896","GO:0003824, GO:0005488, GO:0140110, GO:0098772","GO:0043226, GO:0099080, GO:0016020, GO:0005622, GO:0042995"
P11499,HS90B_MOUSE,Heat shock protein HSP 90-beta,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0040007, GO:0050896, GO:0032502, GO:0009987, GO:0022610, GO:0008152, GO:0022414, GO:0044419","GO:0005488, GO:0098772","GO:0043226, GO:0005737, GO:0140535, GO:0044297, GO:0044292, GO:0005622, GO:0016020, GO:0043235, GO:0030427, GO:0101031, GO:0140513"
P46660,AINX_MOUSE,Alpha-internexin (Alpha-Inx) (66 kDa neurofilament protein) (NF-66) (Neurofilament-66),Mus musculus (Mouse),"['Olfactory Bulb', 'Medulla', ' Hipothalamus', ' Hipocampus', ' Olfactory_balb', ' Mid_Brain', ' Cerebellum', ' Cortex']","GO:0032502, GO:0009987, GO:0050896","GO:0005488, GO:0005198","GO:0043226, GO:0030054, GO:0005622, GO:0099080"
Q9CY33,TBB5_CRIGR,Tubulin beta-5 chain,"Macaca mulatta (Rhesus macaque), Homo sapiens (Human), Cricetulus griseus (Chinese hamster) (Cricetulus barabensis griseus), Mus musculus (Mouse), Rattus norvegicus (Rat)","['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0051179, GO:0065007, GO:0050896, GO:0009987, GO:0002376, GO:0044419","GO:0003824, GO:0005488, GO:0005198","GO:0043226, GO:0099080, GO:0016020, GO:0005622, GO:0031974"
O88544,CSN4_MOUSE,COP9 signalosome complex subunit 4,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0008152, GO:0009987",nan,"GO:0140513, GO:0043226, GO:0016604"
P60710,ACTB_MOUSE,"Actin, cytoplasmic 1",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0051179, GO:0065007, GO:0050896, GO:0032502, GO:0009987, GO:0040011","GO:0005488, GO:0005198","GO:0043226, GO:0032432, GO:0140535, GO:0099080, GO:0016020, GO:0005622, GO:0042641, GO:0030054, GO:0140513, GO:1902494, GO:0042995"
P80316,TCPE_MOUSE,T-complex protein 1 subunit epsilon,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0051179, GO:0050896, GO:0009987, GO:0022414, GO:0044419",GO:0005488,"GO:0005815, GO:0099080, GO:0101031"
Q9D819,IPYR_MOUSE,Inorganic pyrophosphatase,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0008152, GO:0009987","GO:0003824, GO:0005488",nan
P35700,PRDX1_MOUSE,Peroxiredoxin-1,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Cerebellum', 'Cortex']","GO:0065007, GO:0098754, GO:0050896, GO:0009987, GO:0002376, GO:0008152, GO:0044419","GO:0003824, GO:0005488, GO:0016209","GO:0000785, GO:0043226, GO:0005622, GO:0031974"
P68368,TBA4A_MOUSE,Tubulin alpha-4A chain,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']",GO:0009987,"GO:0003824, GO:0005488, GO:0005198","GO:0043226, GO:0005622, GO:0099080"
Q7TMM9,TBB2A_MOUSE,Tubulin beta-2A chain,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0040011, GO:0009987","GO:0003824, GO:0005488, GO:0005198",GO:0099080
Q9Z2I9,SUCB1_MOUSE,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial {ECO:0000255|HAMAP-Rule:MF_03220}",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0008152, GO:0009987","GO:0003824, GO:0005488","GO:0043226, GO:1902494, GO:0005622, GO:0045239"
P26443,DHE3_MOUSE,"Glutamate dehydrogenase 1, mitochondrial",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0007610, GO:0050896, GO:0032502, GO:0009987, GO:0008152, GO:0032501","GO:0003824, GO:0005488","GO:0031974, GO:0043226, GO:0016020, GO:0005622"
Q00612,G6PD1_MOUSE,Glucose-6-phosphate 1-dehydrogenase X,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0050896, GO:0032502, GO:0009987, GO:0008152, GO:0032501","GO:0003824, GO:0005488","GO:0043226, GO:0098552, GO:0005622"
P08113,ENPL_MOUSE,Endoplasmin,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0051179, GO:0050896, GO:0009987, GO:0008152",GO:0005488,"GO:0043226, GO:0016020, GO:0005622, GO:0031974, GO:0140534"
Q62188,DPYL3_MOUSE,Dihydropyrimidinase-related protein 3,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0032502, GO:0009987, GO:0050896","GO:0003824, GO:0005488","GO:0030427, GO:0042995, GO:0030054"
Q9ERD7,TBB3_MOUSE,Tubulin beta-3 chain,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0032502, GO:0009987","GO:0003824, GO:0005488, GO:0005198","GO:0043226, GO:0044297, GO:0099080, GO:0005622, GO:0030427, GO:0042995"
P17751,TPIS_MOUSE,Triosephosphate isomerase,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0008152, GO:0032502, GO:0009987, GO:0032501","GO:0003824, GO:0005488",nan
P63028,TCTP_MOUSE,Translationally-controlled tumor protein,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0032502, GO:0022414, GO:0032501",GO:0005488,"GO:0043226, GO:0005622, GO:0099080"
P08249,MDHM_MOUSE,"Malate dehydrogenase, mitochondrial",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0008152, GO:0009987","GO:0003824, GO:0005488","GO:0031974, GO:0043226, GO:0016020, GO:0005622"
P50516,VATA_MOUSE,V-type proton ATPase catalytic subunit A,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0009987, GO:0050896","GO:0003824, GO:0005215, GO:0005488","GO:0043226, GO:0016020, GO:0005622, GO:0042995, GO:0098796"
Q9BR45,SNP25_MOUSE,Synaptosomal-associated protein 25,"Macaca mulatta (Rhesus macaque), Homo sapiens (Human), Gallus gallus (Chicken), Mus musculus (Mouse), Rattus norvegicus (Rat)","['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0051179, GO:0065007, GO:0007610, GO:0023052, GO:0032502, GO:0009987, GO:0002376, GO:0008152, GO:0032501","GO:0005215, GO:0005488, GO:0060090","GO:0098793, GO:0043226, GO:0098796, GO:0031224, GO:0044297, GO:0016020, GO:0005622, GO:0031082, GO:0019898, GO:0030427, GO:0030054, GO:0042995, GO:0031984, GO:1990351"
P32848,PRVA_MOUSE,Parvalbumin alpha,Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', ' Hippocampus', ' Cerebellum', ' Medulla', 'Medulla', ' Hipothalamus', ' Hipocampus', ' Olfactory_balb', ' Mid_Brain']",GO:0032502,GO:0005488,"GO:0043226, GO:0005622, GO:0042995, GO:0044297"
P20108,PRDX3_MOUSE,"Thioredoxin-dependent peroxide reductase, mitochondrial (EC 1.11.1.24) (Antioxidant protein 1) (AOP-1) (PRX III) (Perioredoxin-3) (Protein MER5) (Thioredoxin-dependent peroxiredoxin 3)",Mus musculus (Mouse),"['Olfactory Bulb', 'Medulla', ' Hipothalamus', ' Hipocampus', ' Olfactory_balb', ' Mid_Brain', ' Cerebellum', ' Cortex']","GO:0065007, GO:0050896, GO:0032502, GO:0009987, GO:0008152, GO:0022414","GO:0003824, GO:0005488, GO:0016209, GO:0098772","GO:0043226, GO:0005622"
