,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
359,P31648,FT,Sodium- and chloride-dependent GABA transporter 1,Mus musculus (Mouse),"neuronal cell body IDA, integral component of presynaptic membrane ISO, cell surface ISO, integral component of postsynaptic membrane ISO, neuron projection ISO, axon IDA, plasma membrane IDA, GABA-ergic synapse ISO","GO:0009986, GO:0043005, GO:0098982, GO:0030424, GO:0043025, GO:0099055, GO:0099056, GO:0005886","neurotransmitter binding IBA, gamma-aminobutyric acid, metal ion binding IEA, gamma-aminobutyric acid transmembrane transporter activity IMP, identical protein binding ISO, sodium","GO:0046872, GO:0015378, GO:0042802, GO:0015185, GO:0005332, GO:0042165","memory IMP, response to calcium ion IEA, response to inorganic substance ISO, chloride transmembrane transport ISO, synapse organization IMP, response to cocaine IEA, response to lead ion IEA, inorganic anion import across plasma membrane ISO, response to sucrose IEA, positive regulation of gamma-aminobutyric acid secretion ISO, sodium ion import across plasma membrane ISO, associative learning IMP, response to estradiol IEA, negative regulation of synaptic transmission, GABAergic ISO, sodium ion transmembrane transport IBA, learning ISO, response to toxic substance ISO, response to purine-containing compound ISO, neurotransmitter reuptake ISO, response to organic substance ISO, gamma-aminobutyric acid import IMP","GO:0098719, GO:0042220, GO:0014074, GO:0051592, GO:0051939, GO:0010288, GO:1902476, GO:0050808, GO:0009636, GO:0098658, GO:0014054, GO:0032355, GO:0007613, GO:0010035, GO:0035725, GO:0009744, GO:0008306, GO:0098810, GO:0007612, GO:0032229, GO:0010033"," Transmembrane helix, Transmembrane,  Symport,  Metal-binding, Phosphoprotein,  Disulfide bond,  Synapse,  Neurotransmitter transport, Cell junction,  Cell membrane,  Transport,  Membrane,  Cell projection,  Reference proteome,  Sodium, Glycoprotein","GO:0051179, GO:0065007, GO:0007610, GO:0050896, GO:0009987, GO:0032501","GO:0005215, GO:0005488","GO:0031224, GO:0044297, GO:0016020, GO:0030054, GO:0042995"
360,O35459,ECH1_MOUSE,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial {ECO:0000305}",Mus musculus (Mouse),"mitochondrion HDA, peroxisome IEA","GO:0005739, GO:0005777","delta3,5-delta2,4-dienoyl-CoA isomerase activity IBA",GO:0051750,fatty acid beta-oxidation IEA,GO:0006635,"Acetylation,  Phosphoprotein,  Isomerase, Mitochondrion,  Reference proteome, Transit peptide,  Fatty acid metabolism,  Lipid metabolism,  Peroxisome","GO:0008152, GO:0009987",GO:0003824,"GO:0043226, GO:0005622"
361,Q3TXS7,PSMD1_MOUSE,26S proteasome non-ATPase regulatory subunit 1,Mus musculus (Mouse),"nucleus IBA, proteasome storage granule IBA, proteasome regulatory particle, base subcomplex IBA, proteasome complex IDA, proteasome accessory complex IDA","GO:0000502, GO:0022624, GO:0034515, GO:0008540, GO:0005634","enzyme regulator activity IEA, ubiquitin protein ligase binding ISO","GO:0031625, GO:0030234","proteasome-mediated ubiquitin-dependent protein catabolic process IBA, regulation of protein catabolic process IEA","GO:0042176, GO:0043161","Acetylation,  Proteasome,  Phosphoprotein,  Repeat,  Reference proteome","GO:0065007, GO:0009987, GO:0008152","GO:0005488, GO:0098772","GO:0043226, GO:1902494, GO:0005622, GO:0140535"
362,Q9CQR2,RS21_MOUSE,40S ribosomal protein S21,Mus musculus (Mouse),"cytosolic small ribosomal subunit ISS, polysomal ribosome ISS, rough endoplasmic reticulum IEA, synapse IDA","GO:0005791, GO:0042788, GO:0045202, GO:0022627","ribosome binding ISS, structural constituent of ribosome IBA, protein N-terminus binding ISO","GO:0047485, GO:0043022, GO:0003735","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) IBA, cytoplasmic translation ISS, endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) IBA","GO:0000447, GO:0000461, GO:0002181","Acetylation, Ribonucleoprotein,  Endoplasmic reticulum,  Cytoplasm,  Ribosomal protein,  Reference proteome","GO:0008152, GO:0009987","GO:0005488, GO:0005198","GO:0043226, GO:0005622, GO:1990904, GO:0030054"
363,A2APX8,FT,Sodium channel protein type 1 subunit alpha,Mus musculus (Mouse),"neuronal cell body IDA, integral component of presynaptic membrane ISO, nucleoplasm ISO, sodium channel complex IPI, T-tubule IDA, membrane IDA, plasma membrane ISO, Z disc IDA, intercalated disc IDA, axon initial segment IDA, voltage-gated sodium channel complex ISO, axon IDA, nuclear body ISO, node of Ranvier IDA","GO:0033268, GO:0034706, GO:0030424, GO:0016020, GO:0001518, GO:0014704, GO:0030018, GO:0030315, GO:0043025, GO:0099056, GO:0043194, GO:0005654, GO:0016604, GO:0005886","sodium ion binding ISO, voltage-gated ion channel activity IEA, cation channel activity IBA, voltage-gated sodium channel activity IDA","GO:0005248, GO:0005244, GO:0031402, GO:0005261","neuromuscular process controlling posture IMP, action potential IMP, neuronal action potential propagation IMP, regulation of membrane potential IMP, sodium ion transport IDA, regulation of ion transmembrane transport IEA, cardiac muscle cell action potential involved in contraction ISO, detection of mechanical stimulus involved in sensory perception of pain IDA, membrane depolarization during action potential IBA, neuronal action potential IMP, adult walking behavior IMP, sodium ion transmembrane transport IBA","GO:0086010, GO:0086002, GO:0042391, GO:0019228, GO:0001508, GO:0007628, GO:0006814, GO:0035725, GO:0019227, GO:0050884, GO:0034765, GO:0050966","Repeat,  Glycoprotein,  Ion transport, Alternative splicing,  Sodium transport,  Phosphoprotein,  Voltage-gated channel,  Disulfide bond,  Sodium channel,  Cell membrane,  Transport, Transmembrane helix,  Membrane,  Transmembrane, Ion channel,  Reference proteome,  Sodium","GO:0065007, GO:0051179, GO:0007610, GO:0050896, GO:0009987, GO:0032501","GO:0005215, GO:0005488","GO:0031224, GO:0044297, GO:0016020, GO:0030054, GO:0042995, GO:0098796, GO:1990351"
364,Q8CG76,ARK72_MOUSE,Aflatoxin B1 aldehyde reductase member 2,Mus musculus (Mouse),"mitochondrion HDA, cytosol ISO, cytoplasm ISO, Golgi apparatus ISO, nuclear envelope ISO","GO:0005739, GO:0005737, GO:0005794, GO:0005829, GO:0005635","phenanthrene-9,10-epoxide hydrolase activity ISO, alditol","GO:0004032, GO:0019119","daunorubicin metabolic process ISO, doxorubicin metabolic process ISO","GO:0044597, GO:0044598"," Golgi apparatus,  Phosphoprotein, 3D-structure,  NADP,  Cytoplasm, Oxidoreductase,  Reference proteome,  Acetylation","GO:0008152, GO:0009987",GO:0003824,"GO:0043226, GO:0005622, GO:0031975"
365,Q923D5,WBP11_MOUSE,WW domain-binding protein 11,Mus musculus (Mouse),"cytoplasm IDA, nucleoplasm ISO, cytosol ISO, intracellular membrane-bounded organelle ISO, spliceosomal complex IBA, nuclear speck IDA, nucleus IDA","GO:0005737, GO:0005681, GO:0043231, GO:0005829, GO:0016607, GO:0005634, GO:0005654","protein phosphatase regulator activity IDA, WW domain binding ISO","GO:0050699, GO:0019888","mRNA cis splicing, via spliceosome IBA, RNA splicing IDA, rRNA processing IEA","GO:0045292, GO:0006364, GO:0008380"," Isopeptide bond, Reference proteome, Acetylation,  Ubl conjugation,  Phosphoprotein, mRNA processing,  mRNA splicing,  Cytoplasm,  Coiled coil,  rRNA processing,  Methylation,  Nucleus","GO:0008152, GO:0009987","GO:0005488, GO:0098772","GO:0043226, GO:0005622, GO:1990904, GO:0140513, GO:0016604"
366,Q8R3Z5,CACB1_MOUSE,Voltage-dependent L-type calcium channel subunit beta-1,Mus musculus (Mouse),"T-tubule IDA, plasma membrane TAS, presynapse IDA, sarcoplasmic reticulum IDA, voltage-gated calcium channel complex IDA","GO:0098793, GO:0016529, GO:0005891, GO:0030315, GO:0005886","high voltage-gated calcium channel activity IGI, voltage-gated calcium channel activity IDA","GO:0008331, GO:0005245","protein targeting to membrane IMP, regulation of voltage-gated calcium channel activity IBA, regulation of calcium ion transmembrane transport via high voltage-gated calcium channel ISO, chemical synaptic transmission IBA, calcium ion transport IMP, cellular response to amyloid-beta ISO, neuromuscular junction development IBA","GO:0007528, GO:1902514, GO:1904646, GO:0007268, GO:0006816, GO:0006612, GO:1901385"," Calcium, Voltage-gated channel,  Ion transport, 3D-structure,  Calcium channel, Phosphoprotein,  SH3 domain,  Ion channel, Calcium transport,  Cell membrane,  Alternative splicing,  Transport,  Membrane,  Reference proteome","GO:0065007, GO:0023052, GO:0051179, GO:0050896, GO:0009987",GO:0005215,"GO:0043226, GO:0016020, GO:0005622, GO:0098796, GO:1990351"
367,P62918,RL8_MOUSE,60S ribosomal protein L8,Mus musculus (Mouse),"polysomal ribosome ISO, postsynapse ISO, cytosolic large ribosomal subunit ISO, synapse IDA, postsynaptic density ISO","GO:0098794, GO:0022625, GO:0042788, GO:0045202, GO:0014069","5.8S rRNA binding IEA, RNA binding IBA, structural constituent of ribosome IBA","GO:1990932, GO:0003723, GO:0003735","cellular response to nerve growth factor stimulus IEA, cytoplasmic translation ISO","GO:1990090, GO:0002181"," Isopeptide bond, Cytoplasm, Ribonucleoprotein,  Hydroxylation,  Ribosomal protein,  RNA-binding, Ubl conjugation,  Reference proteome,  rRNA-binding","GO:0008152, GO:0009987, GO:0050896","GO:0005488, GO:0005198","GO:0030054, GO:1990904, GO:0005622, GO:0043226"
368,O55023,IMPA1_MOUSE,Inositol monophosphatase 1,Mus musculus (Mouse),"neuronal cell body ISO, cytoplasm ISO, axon ISO","GO:0030424, GO:0043025, GO:0005737","protein homodimerization activity ISO, inositol monophosphate phosphatase activity ISS, inositol monophosphate 4-phosphatase activity IEA, lithium ion binding ISS, manganese ion binding ISS, identical protein binding ISO, inositol monophosphate 3-phosphatase activity IEA, magnesium ion binding IDA, inositol monophosphate 1-phosphatase activity ISO","GO:0008934, GO:0000287, GO:0052833, GO:0030145, GO:0052834, GO:0042802, GO:0042803, GO:0052832, GO:0031403","phosphate-containing compound metabolic process ISO, inositol biosynthetic process IEA, inositol phosphate dephosphorylation ISS, inositol metabolic process IBA, signal transduction ISO, phosphatidylinositol biosynthetic process ISO, phosphatidylinositol phosphorylation IEA","GO:0046855, GO:0006796, GO:0006661, GO:0006021, GO:0046854, GO:0006020, GO:0007165"," Magnesium, Reference proteome,  Metal-binding, 3D-structure,  Lithium,  Cytoplasm,  Hydrolase","GO:0008152, GO:0065007, GO:0009987","GO:0003824, GO:0005488","GO:0042995, GO:0044297"
369,P54823,DDX6_MOUSE,Probable ATP-dependent RNA helicase DDX6 {ECO:0000305},Mus musculus (Mouse),"cytoplasm IDA, adherens junction ISO, nucleus ISS, outer dense fiber ISO, sperm annulus ISO, mitochondrion ISO, perinuclear region of cytoplasm ISO, RISC complex ISO, cytosol ISO, P-body IDA, chromatoid body ISO, heterochromatin ISO, concave side of sperm head ISO, cytoplasmic ribonucleoprotein granule ISO, nucleolus ISO, cytoplasmic stress granule ISS","GO:0005739, GO:0010494, GO:0005737, GO:0033391, GO:0000932, GO:0048471, GO:0001520, GO:0005829, GO:0000792, GO:0005730, GO:0097227, GO:0005912, GO:0016442, GO:0005634, GO:0036464, GO:0061830","RNA helicase activity IEA, protein domain specific binding ISO, mRNA binding IBA, ATP binding IEA","GO:0003729, GO:0019904, GO:0003724, GO:0005524","negative regulation of neuron differentiation IMP, P-body assembly ISS, negative regulation of translation ISS, stress granule assembly IBA, positive regulation of miRNA mediated inhibition of translation ISS, spermatid differentiation IEA, viral RNA genome packaging ISO, stem cell population maintenance IMP","GO:0033962, GO:0017148, GO:0019827, GO:1905618, GO:0034063, GO:0048515, GO:0019074, GO:0045665"," Nucleotide-binding,  Ubl conjugation, Phosphoprotein,  Reference proteome,  Cytoplasm, ATP-binding,  RNA-binding,  Nucleus,  Hydrolase,  Helicase","GO:0065007, GO:0032502, GO:0009987, GO:0022414, GO:0044419, GO:0032501","GO:0003824, GO:0005488","GO:0043226, GO:0099080, GO:0005622, GO:0000785, GO:1990904, GO:0030054"
370,O54983,CRYM_MOUSE,Ketimine reductase mu-crystallin,Mus musculus (Mouse),"nucleus IDA, cytoplasm ISO, cytosol ISO, mitochondrion IDA","GO:0005739, GO:0005829, GO:0005737, GO:0005634","protein homodimerization activity ISO, NADP binding ISO, transcription corepressor activity ISO, hormone binding IMP, thiomorpholine-carboxylate dehydrogenase activity IEA, thyroid hormone binding ISO","GO:0003714, GO:0042562, GO:0050661, GO:0070324, GO:0042803, GO:0047127","thyroid hormone metabolic process IMP, sensory perception of sound ISO, negative regulation of transcription by RNA polymerase II ISO, mitochondrial transport ISO, thyroid hormone transport ISO","GO:0070327, GO:0007605, GO:0042403, GO:0000122, GO:0006839"," NAD, 3D-structure,  NADP,  Cytoplasm, Oxidoreductase,  Reference proteome,  Direct protein sequencing","GO:0065007, GO:0051179, GO:0009987, GO:0008152, GO:0032501","GO:0005488, GO:0098772, GO:0003824, GO:0140110","GO:0043226, GO:0005622"
371,Q9R0P3,ESTD_MOUSE,S-formylglutathione hydrolase,Mus musculus (Mouse),"cytoplasmic vesicle IEA, cytosol IBA","GO:0005829, GO:0031410","S-formylglutathione hydrolase activity IBA, hydrolase activity, acting on ester bonds IDA, identical protein binding ISO, carboxylic ester hydrolase activity IEA","GO:0042802, GO:0052689, GO:0018738, GO:0016788",formaldehyde catabolic process IEA,GO:0046294,"Serine esterase, Acetylation,  Cytoplasmic vesicle,  Cytoplasm,  Reference proteome,  Hydrolase","GO:0008152, GO:0009987, GO:0098754","GO:0003824, GO:0005488",GO:0043226
372,D3Z7P3,GLSK_MOUSE,"Glutaminase kidney isoform, mitochondrial",Mus musculus (Mouse),"synapse IEA, cytosol IEA, mitochondrial matrix IEA, mitochondrion ISO","GO:0005829, GO:0005739, GO:0005759, GO:0045202","glutaminase activity IDA, identical protein binding IPI","GO:0042802, GO:0004359","suckling behavior IMP, glutamate biosynthetic process IDA, glutamate homeostasis ISO, regulation of respiratory gaseous exchange by nervous system process IMP, protein homotetramerization IDA, chemical synaptic transmission IMP, glutamine catabolic process IDA","GO:0006543, GO:0001967, GO:0006537, GO:0007268, GO:0090461, GO:0051289, GO:0002087"," Phosphoprotein,  Repeat, 3D-structure,  Reference proteome,  ANK repeat,  Mitochondrion,  Cytoplasm,  Alternative splicing, Transit peptide, Hydrolase,  Acetylation","GO:0023052, GO:0065007, GO:0007610, GO:0009987, GO:0008152, GO:0032501","GO:0003824, GO:0005488","GO:0031974, GO:0043226, GO:0005622, GO:0030054"
373,Q62465,VAT1_MOUSE,Synaptic vesicle membrane protein VAT-1 homolog,Mus musculus (Mouse),mitochondrial outer membrane ISS,GO:0005741,"zinc ion binding IEA, oxidoreductase activity IEA","GO:0008270, GO:0016491",negative regulation of mitochondrial fusion ISS,GO:0010637,"Mitochondrion outer membrane, Reference proteome, Acetylation,  Phosphoprotein,  Oxidoreductase,  Cytoplasm,  Membrane,  Mitochondrion,  Direct protein sequencing",GO:0065007,"GO:0003824, GO:0005488",GO:0016020
374,Q8K0T0,RTN1_MOUSE,Reticulon-1,Mus musculus (Mouse),"smooth endoplasmic reticulum ISO, endoplasmic reticulum membrane ISO, integral component of membrane IEA, endoplasmic reticulum IDA, Golgi membrane ISO","GO:0005783, GO:0016021, GO:0005790, GO:0005789, GO:0000139",,,,," Golgi apparatus,  Phosphoprotein, Direct protein sequencing,  Endoplasmic reticulum, Membrane, Transmembrane helix,  Transmembrane,  Reference proteome",,,"GO:0043226, GO:0016020, GO:0005622, GO:0031224"
375,Q71LX4,TLN2_MOUSE,Talin-2,Mus musculus (Mouse),"focal adhesion IBA, plasma membrane IBA, cytoskeleton IEA, synapse IDA, fascia adherens IDA, cytoplasm IEA, ruffle IEA","GO:0005856, GO:0005737, GO:0005916, GO:0005925, GO:0001726, GO:0045202, GO:0005886","integrin binding IBA, structural constituent of cytoskeleton IEA, actin filament binding IEA","GO:0005200, GO:0005178, GO:0051015",cell-cell adhesion IBA,GO:0098609," Phosphoprotein,  Cytoskeleton, 3D-structure, Membrane,  Synapse,  Cytoplasm,  Cell membrane,  Cell junction,  Reference proteome","GO:0009987, GO:0022610","GO:0005488, GO:0005198","GO:0043226, GO:0016020, GO:0005622, GO:0030054, GO:0042995"
376,Q9QXL2,KI21A_MOUSE,Kinesin-like protein KIF21A,Mus musculus (Mouse),"microtubule IBA, axon IEA, cytosol ISO, dendrite IEA, kinesin complex IBA, plasma membrane ISO","GO:0005874, GO:0030424, GO:0005871, GO:0005829, GO:0030425, GO:0005886","ATPase activity IBA, microtubule binding IBA, microtubule motor activity IBA, ATP binding IEA","GO:0016887, GO:0003777, GO:0008017, GO:0005524",microtubule-based movement IBA,GO:0007018,"Motor protein, Repeat,  Nucleotide-binding,  Phosphoprotein, Cell projection,  Cytoskeleton, 3D-structure,  ATP-binding,  Microtubule,  Cytoplasm,  Alternative splicing,  WD repeat,  Coiled coil,  Reference proteome,  Acetylation",GO:0009987,"GO:0003824, GO:0005488","GO:0005875, GO:0016020, GO:0042995, GO:0099080"
