,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
27,O88508,DNM3A_MOUSE,DNA (cytosine-5)-methyltransferase 3A,Mus musculus (Mouse),"heterochromatin IDA, nuclear heterochromatin IDA, nucleoplasm ISO, nucleus IDA, nuclear matrix ISS, chromosome, centromeric region IDA, euchromatin ISS, cytoplasm IDA, XY body IDA","GO:0000792, GO:0005634, GO:0005720, GO:0016363, GO:0000775, GO:0005737, GO:0000791, GO:0001741, GO:0005654","chromatin binding IDA, DNA binding IDA, identical protein binding ISO, methyltransferase activity TAS, RNA polymerase II cis-regulatory region sequence-specific DNA binding ISO, metal ion binding IEA, DNA (cytosine-5-)-methyltransferase activity IDA, DNA (cytosine-5-)-methyltransferase activity, acting on CpN substrates TAS, transcription factor binding ISO","GO:0008134, GO:0046872, GO:0000978, GO:0008168, GO:0003886, GO:0003682, GO:0003677, GO:0042802, GO:0051719","hepatocyte apoptotic process IEA, spermatogenesis IMP, neuron differentiation IEA, response to cocaine IEA, DNA methylation-dependent heterochromatin assembly IDA, DNA methylation involved in embryo development IMP, regulation of gene expression by genetic imprinting IDA, DNA methylation on cytosine ISO, response to estradiol IEA, DNA methylation involved in gamete generation IMP, cellular response to hypoxia IEA, negative regulation of transcription by RNA polymerase II IDA, cellular response to ethanol IEA, cellular response to amino acid stimulus IDA, positive regulation of cell death ISO, maintenance of DNA methylation TAS, mitotic cell cycle IEA, response to toxic substance IEA, response to lead ion IEA, response to vitamin A IEA, aging IEA, response to ionizing radiation IEA, response to drug IEA, hypermethylation of CpG island IDA, DNA methylation IDA","GO:0044027, GO:0009636, GO:0010942, GO:0071361, GO:0007568, GO:0032355, GO:0071230, GO:0010216, GO:0007283, GO:0000278, GO:0006346, GO:0030182, GO:0042493, GO:0000122, GO:0043046, GO:0071456, GO:0032776, GO:0043045, GO:0042220, GO:0097284, GO:0010288, GO:0010212, GO:0006306, GO:0033189, GO:0006349","Methyltransferase,  Nucleus,  Methylation,  Transcription,  Ubl conjugation,  Zinc-finger, 3D-structure,  Chromatin regulator,  Cytoplasm,  Isopeptide bond,  Repressor,  Zinc, S-adenosyl-L-methionine, DNA-binding,  Metal-binding,  Alternative promoter usage,  Reference proteome,  Phosphoprotein,  Transcription regulation, Transferase","GO:0009987, GO:0065007, GO:0050896, GO:0032502, GO:0008152, GO:0022414","GO:0005488, GO:0003824","GO:0098687, GO:0043228, GO:0000785, GO:0043227, GO:0043229"
28,O88561,S27A3_MOUSE,Solute carrier family 27 member 3 {ECO:0000312|MGI:MGI:1347358},Mus musculus (Mouse),"mitochondrial matrix TAS, endoplasmic reticulum ISO, integral component of membrane IEA, mitochondrial membrane IEA, mitochondrion IDA","GO:0016021, GO:0005759, GO:0031966, GO:0005739, GO:0005783","long-chain fatty acid transporter activity IBA, ATP binding IEA, very long-chain fatty acid-CoA ligase activity ISS, arachidonate-CoA ligase activity IEA, fatty-acyl-CoA synthase activity IMP, long-chain fatty acid-CoA ligase activity ISS","GO:0047676, GO:0004321, GO:0004467, GO:0005524, GO:0031957, GO:0005324","acyl-CoA metabolic process IC, long-chain fatty acid metabolic process ISS","GO:0001676, GO:0006637","Alternative splicing, Reference proteome,  Membrane,  Transmembrane,  ATP-binding,  Ligase,  Mitochondrion,  Nucleotide-binding,  Transmembrane helix, Lipid metabolism,  Fatty acid metabolism","GO:0009987, GO:0008152","GO:0005215, GO:0003824, GO:0005488","GO:0043227, GO:0031974, GO:0031090, GO:0043229, GO:0031224"
29,O88786,FT,Interleukin-13 receptor subunit alpha-2,Mus musculus (Mouse),"receptor complex IBA, extracellular region IEA, external side of plasma membrane IBA, integral component of membrane IEA","GO:0005576, GO:0016021, GO:0009897, GO:0043235","cytokine receptor activity IBA, cytokine binding IBA","GO:0004896, GO:0019955","immunoglobulin mediated immune response IMP, negative regulation of mast cell degranulation IMP, cytokine-mediated signaling pathway IBA, negative regulation of immunoglobulin production IMP","GO:0016064, GO:0002638, GO:0019221, GO:0043305","Alternative splicing, Reference proteome,  Repeat,  Signal,  Disulfide bond,  Receptor,  Membrane,  Transmembrane, Transmembrane helix,  Glycoprotein,  Secreted","GO:0065007, GO:0002376, GO:0050896, GO:0009987","GO:0060089, GO:0005488","GO:0031224, GO:0098552"
30,O88892,SERF1_MOUSE,Small EDRK-rich factor 1,Mus musculus (Mouse),"cytosol ISO, protein-containing complex ISO, nucleus ISO","GO:0005829, GO:0032991, GO:0005634",,,,," Reference proteome,  Nucleus, Cytoplasm",,,"GO:0043227, GO:0043229"
31,O88958,GNPI1_MOUSE,Glucosamine-6-phosphate isomerase 1,Mus musculus (Mouse),cytoplasm IDA,GO:0005737,"glucosamine-6-phosphate deaminase activity ISS, identical protein binding IBA","GO:0042802, GO:0004342","acrosome reaction TAS, N-acetylneuraminate catabolic process IBA, glucosamine metabolic process ISO, UDP-N-acetylglucosamine biosynthetic process IBA, N-acetylglucosamine catabolic process IBA, fructose biosynthetic process ISO, glucosamine catabolic process ISS, fructose 6-phosphate metabolic process ISO, generation of precursor metabolites and energy ISS","GO:0006046, GO:0006048, GO:0006091, GO:0019262, GO:0006002, GO:0046370, GO:0006041, GO:0006043, GO:0007340","Reference proteome, Carbohydrate metabolism,  Hydrolase,  Cytoplasm,  Phosphoprotein","GO:0009987, GO:0008152, GO:0022414","GO:0005488, GO:0003824",
32,P00397,COX1_MOUSE,Cytochrome c oxidase subunit 1,Mus musculus (Mouse),"mitochondrial respiratory chain complex III ISO, integral component of membrane IEA, mitochondrial respiratory chain complex IV IDA, respiratory chain complex IV ISS, mitochondrion IDA, mitochondrial inner membrane IDA","GO:0016021, GO:0005743, GO:0045277, GO:0005750, GO:0005751, GO:0005739","cytochrome-c oxidase activity IDA, metal ion binding IEA, heme binding IEA","GO:0004129, GO:0046872, GO:0020037","aging IEA, response to oxidative stress ISO, electron transport coupled proton transport IBA, response to electrical stimulus IEA, respiratory electron transport chain IBA, response to copper ion IEA, aerobic respiration IBA, mitochondrial electron transport, cytochrome c to oxygen IBA, cerebellum development IEA","GO:0021549, GO:0015990, GO:0046688, GO:0006979, GO:0009060, GO:0022904, GO:0006123, GO:0051602, GO:0007568"," Electron transport, Reference proteome,  Copper,  Iron,  Heme,  Membrane,  Transmembrane,  Mitochondrion, Transmembrane helix,  Magnesium, Metal-binding,  Mitochondrion inner membrane, Calcium,  Translocase,  Transport,  Respiratory chain,  Sodium","GO:0009987, GO:0032502, GO:0050896, GO:0051179, GO:0008152","GO:0005215, GO:0003824, GO:0005488","GO:0070069, GO:0043227, GO:0031090, GO:1902494, GO:0043229, GO:0098798, GO:0031224, GO:0098796"
33,Q6NWV8,FT,Complement C4-B,Mus musculus (Mouse),"other organism cell ISO, neuronal cell body ISO, synapse ISO, extracellular region ISO, axon ISO, dendrite ISO, extracellular space IDA","GO:0030425, GO:0005615, GO:0005576, GO:0043025, GO:0030424, GO:0044216, GO:0045202","complement component C1q complex binding ISO, carbohydrate binding ISO, endopeptidase inhibitor activity IEA, complement binding ISO","GO:0001849, GO:0004866, GO:0030246, GO:0001848","complement activation IMP, innate immune response IEA, inflammatory response IEA, complement activation, classical pathway IEA, immunoglobulin mediated immune response IMP","GO:0045087, GO:0016064, GO:0006956, GO:0006958, GO:0006954"," Thioester bond,  Cleavage on pair of basic residues,  Disulfide bond,  Innate immunity,  Synapse,  Cell projection, Complement pathway,  Glycoprotein, Signal,  Immunity, Inflammatory response,  Reference proteome,  Sulfation, Cell junction,  Secreted","GO:0044419, GO:0002376, GO:0065007, GO:0050896","GO:0005488, GO:0098772","GO:0044297, GO:0042995, GO:0030054"
34,P05555,FT,Integrin alpha-M,Mus musculus (Mouse),"cell surface IDA, integral component of membrane IDA, plasma membrane IDA, nucleus IDA, integrin alphaM-beta2 complex IMP, plasma membrane raft ISO, external side of plasma membrane IDA, extracellular space ISO","GO:0016021, GO:0005615, GO:0044853, GO:0009986, GO:0005886, GO:0009897, GO:0005634, GO:0034688","complement component C3b binding IGI, opsonin binding IDA, cargo receptor activity IGI, protein-containing complex binding ISO, heparan sulfate proteoglycan binding IDA, metal ion binding IEA, heat shock protein binding ISO, heparin binding IDA","GO:0031072, GO:0043395, GO:0046872, GO:0038024, GO:0008201, GO:0001846, GO:0044877, GO:0001851","forebrain development IDA, microglial cell activation IMP, vertebrate eye-specific patterning IMP, complement-mediated synapse pruning IMP, integrin-mediated signaling pathway IEA, microglia development IDA, phagocytosis, engulfment IMP, apoptotic signaling pathway IDA, leukocyte migration involved in inflammatory response IMP, positive regulation of microglial cell mediated cytotoxicity IMP, neutrophil chemotaxis IMP, positive regulation of neuron death IMP, leukocyte adhesion to vascular endothelial cell IMP, leukocyte cell-cell adhesion IMP, positive regulation of oxidative stress-induced neuron death IMP, positive regulation of mast cell differentiation IMP, cell adhesion IMP, positive regulation of hippocampal neuron apoptotic process IDA, receptor-mediated endocytosis IMP, cellular extravasation IMP, neutrophil apoptotic process IMP, cell surface receptor signaling pathway involved in cell-cell signaling IMP, negative regulation of dopamine metabolic process IDA, positive regulation of superoxide anion generation IDA, positive regulation of prostaglandin-E synthase activity IMP, cell-cell adhesion IGI, amyloid-beta clearance IMP, phagocytosis IMP, positive regulation of protein targeting to membrane IMP, activated T cell proliferation IMP, positive regulation of neutrophil degranulation ISO","GO:0043315, GO:0045123, GO:0045963, GO:0110090, GO:0097242, GO:1904151, GO:0090314, GO:0098609, GO:0030593, GO:0014005, GO:1901216, GO:1903223, GO:0006909, GO:0032930, GO:2000363, GO:0061756, GO:0097190, GO:0030900, GO:0050798, GO:0001781, GO:0006898, GO:0060376, GO:0002523, GO:0006911, GO:0007155, GO:0150064, GO:0007159, GO:0001774, GO:0007229, GO:1905114, GO:0150062"," Repeat,  Cell adhesion,  Disulfide bond, Membrane,  Receptor,  Signal, 3D-structure,  Alternative splicing,  Cell membrane,  Calcium, Direct protein sequencing,  Glycoprotein,  Metal-binding,  Transmembrane helix,  Integrin,  Reference proteome, Transmembrane","GO:0009987, GO:0032501, GO:0065007, GO:0002376, GO:0040011, GO:0022610, GO:0032502, GO:0051179",GO:0005488,"GO:0098857, GO:0043227, GO:0043235, GO:0043229, GO:0098796, GO:0098590, GO:0098636, GO:0031224, GO:0098552"
35,P05622,FT,Platelet-derived growth factor receptor beta,Mus musculus (Mouse),"cell surface IDA, nucleus ISS, lysosomal lumen IEA, intrinsic component of plasma membrane ISO, integral component of plasma membrane IBA, apical plasma membrane ISS, plasma membrane ISS, cytoplasmic vesicle IEA, receptor complex IBA, intracellular membrane-bounded organelle ISO, cytoplasm IDA, ruffle IDA, Golgi apparatus ISO, membrane ISO","GO:0005794, GO:0031410, GO:0031226, GO:0009986, GO:0005887, GO:0043231, GO:0005634, GO:0005886, GO:0001726, GO:0016324, GO:0005737, GO:0016020, GO:0043202, GO:0043235","growth factor binding IBA, kinase activity IMP, enzyme binding ISO, ATP binding IEA, phosphatidylinositol 3-kinase binding ISO, platelet-derived growth factor-activated receptor activity IDA, platelet-derived growth factor receptor binding ISO, signaling receptor binding IPI, transmembrane receptor protein tyrosine kinase activity IBA, vascular endothelial growth factor binding ISO, platelet-derived growth factor binding ISO, protein tyrosine kinase activity ISS, protein kinase binding ISO, platelet-derived growth factor beta-receptor activity ISS","GO:0005017, GO:0005524, GO:0005161, GO:0005102, GO:0004714, GO:0005019, GO:0019899, GO:0043548, GO:0048407, GO:0019901, GO:0004713, GO:0019838, GO:0038085, GO:0016301","in utero embryonic development IMP, positive regulation of ERK1 and ERK2 cascade IDA, response to fluid shear stress IEA, smooth muscle tissue development IMP, positive regulation of chemotaxis IDA, smooth muscle cell chemotaxis IGI, metanephric mesenchymal cell migration ISO, ruffle assembly IDA, phosphatidylinositol-mediated signaling ISO, positive regulation of hepatic stellate cell activation ISO, glycosaminoglycan biosynthetic process ISO, metanephric comma-shaped body morphogenesis IEA, aorta morphogenesis IGI, adrenal gland development IGI, response to hyperoxia IEA, positive regulation of smooth muscle cell proliferation IMP, positive regulation of DNA biosynthetic process IMP, inner ear development IEA, cellular response to hydrogen peroxide IMP, tissue homeostasis IMP, cell migration involved in vasculogenesis IMP, positive regulation of collagen biosynthetic process ISO, positive regulation of phosphatidylinositol 3-kinase activity ISS, intracellular signal transduction ISO, cell migration involved in coronary angiogenesis IMP, positive regulation of fibroblast proliferation ISO, positive regulation of kinase activity IBA, response to estradiol IEA, positive regulation of cell population proliferation ISO, cell chemotaxis ISS, regulation of actin cytoskeleton organization IGI, blood vessel development IEP, kidney development IMP, peptidyl-tyrosine phosphorylation IDA, metanephric S-shaped body morphogenesis IEA, positive regulation of apoptotic process ISO, cardiac myofibril assembly IGI, positive regulation of Rho protein signal transduction ISO, positive regulation of reactive oxygen species metabolic process IMP, protein autophosphorylation IDA, platelet-derived growth factor receptor signaling pathway IMP, cell migration ISO, skeletal system morphogenesis IMP, platelet-derived growth factor receptor-beta signaling pathway ISO, embryonic organ development IEP, metanephric glomerular mesangium development IEP, response to retinoic acid IEA, response to toxic substance IEA, positive regulation of smooth muscle cell migration IMP, positive regulation of cell migration ISS, response to estrogen IEA, metanephric mesenchyme development IEA, nitrogen compound metabolic process IMP, aging IEA, positive regulation of phosphoprotein phosphatase activity ISO, response to ceramide IMP, metanephric glomerular capillary formation IGI, positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway ISS, negative regulation of apoptotic process ISO, positive regulation of MAP kinase activity IDA, positive regulation of calcium ion import IMP, positive regulation of mitotic nuclear division IDA, positive regulation of phosphatidylinositol 3-kinase signaling IDA, positive regulation of phospholipase C activity ISO, cardiac vascular smooth muscle cell differentiation TAS, retina vasculature development in camera-type eye IMP, transmembrane receptor protein tyrosine kinase signaling pathway IBA, wound healing IEA, signal transduction IDA, regulation of peptidyl-tyrosine phosphorylation IMP, male gonad development IEA, metanephric glomerular mesangial cell proliferation involved in metanephros development IMP, multicellular organism development IBA, lung growth ISO, positive regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway IMP, phosphatidylinositol metabolic process ISO","GO:0106096, GO:0046777, GO:0048568, GO:0048146, GO:0006024, GO:0018108, GO:0050730, GO:0034405, GO:0033674, GO:0010863, GO:0009636, GO:0048008, GO:0007165, GO:0048745, GO:0014911, GO:0035909, GO:0001894, GO:0043065, GO:0008584, GO:0072223, GO:0030325, GO:0007568, GO:0035791, GO:0071670, GO:0072284, GO:0061298, GO:0032355, GO:0032526, GO:0006807, GO:0072277, GO:0038091, GO:0045840, GO:0072262, GO:0032516, GO:0048839, GO:0043627, GO:0035556, GO:0032967, GO:0055093, GO:0048661, GO:0035441, GO:0035789, GO:0001701, GO:0016477, GO:0001568, GO:0035025, GO:0072278, GO:0060326, GO:0046488, GO:0043406, GO:0060437, GO:0072075, GO:0090280, GO:2000379, GO:0007169, GO:0097178, GO:0060947, GO:0014068, GO:0001822, GO:0060981, GO:0007275, GO:0032956, GO:0008284, GO:0050921, GO:0035793, GO:0030335, GO:0043066, GO:0055003, GO:0070374, GO:0048015, GO:0042060, GO:0048705, GO:0070301, GO:2000491, GO:0043552, GO:2000573"," Developmental protein,  Signal,  Transferase, Repeat,  Alternative splicing,  Nucleotide-binding,  Reference proteome,  Chemotaxis,  Receptor, 3D-structure, Disulfide bond,  Transmembrane helix,  Ubl conjugation, Membrane,  Transmembrane,  Cell membrane,  ATP-binding,  Glycoprotein, Cytoplasmic vesicle,  Phosphoprotein, Tyrosine-protein kinase,  Kinase,  Direct protein sequencing,  Lysosome,  Immunoglobulin domain","GO:0009987, GO:0032501, GO:0040007, GO:0065007, GO:0040011, GO:0050896, GO:0032502, GO:0008152, GO:0022414","GO:0060089, GO:0003824, GO:0005488","GO:0043227, GO:0042995, GO:0031974, GO:0043229, GO:0098590, GO:0031224"
36,P09084,PAX1_MOUSE,Paired box protein Pax-1,Mus musculus (Mouse),"transcription regulator complex TAS, nuclear chromatin IBA","GO:0005667, GO:0000790","DNA-binding transcription activator activity, RNA polymerase II-specific IDA, DNA-binding transcription factor activity TAS, sequence-specific double-stranded DNA binding ISO, RNA polymerase II cis-regulatory region sequence-specific DNA binding IMP, DNA-binding transcription factor activity, RNA polymerase II-specific IBA","GO:1990837, GO:0000978, GO:0003700, GO:0000981, GO:0001228","skeletal system development IMP, somitogenesis IMP, pattern specification process IMP, animal organ morphogenesis TAS, regulation of transcription by RNA polymerase II IBA, thymus development IGI, regulation of transcription, DNA-templated TAS, bone morphogenesis IMP, CD8-positive, alpha-beta T cell differentiation IMP, CD4-positive, alpha-beta T cell differentiation IMP, parathyroid gland development IGI, sclerotome development IEP, anatomical structure development IBA, positive regulation of transcription by RNA polymerase II IDA, cell population proliferation IMP","GO:0043374, GO:0048856, GO:0060017, GO:0061056, GO:0045944, GO:0048538, GO:0043367, GO:0009887, GO:0060349, GO:0007389, GO:0006357, GO:0001501, GO:0006355, GO:0008283, GO:0001756"," Developmental protein,  Nucleus, Activator,  Transcription, Paired box,  Disease mutation,  DNA-binding,  Reference proteome,  Transcription regulation","GO:0009987, GO:0032501, GO:0065007, GO:0002376, GO:0032502","GO:0005488, GO:0140110",
