Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
O18868_MOUSE,KCNB1_PIG,Potassium voltage-gated channel subfamily B member 1 {ECO:0000250|UniProtKB:Q14721},Sus scrofa (Pig),"dendrite ISS, lateral plasma membrane IEA, voltage-gated potassium channel complex ISS, plasma membrane ISS, postsynaptic membrane IEA, perikaryon ISS, axon ISS, neuronal cell body membrane ISS, sarcolemma IEA","GO:0042383, GO:0043204, GO:0008076, GO:0030425, GO:0005886, GO:0016328, GO:0030424, GO:0045211, GO:0032809","protein heterodimerization activity ISS, delayed rectifier potassium channel activity ISS","GO:0005251, GO:0046982","protein localization to plasma membrane ISS, cellular response to glucose stimulus ISS, negative regulation of insulin secretion ISS, action potential ISS, positive regulation of protein targeting to membrane ISS, regulation of ion transmembrane transport IEA, protein homooligomerization IEA, vesicle docking involved in exocytosis ISS, potassium ion transmembrane transport ISS, positive regulation of catecholamine secretion ISS, regulation of action potential ISS, glucose homeostasis ISS, glutamate receptor signaling pathway ISS, positive regulation of calcium ion-dependent exocytosis ISS, positive regulation of norepinephrine secretion ISS, positive regulation of long-term synaptic depression ISS, cellular response to nutrient levels ISS, regulation of motor neuron apoptotic process ISS, potassium ion transport ISS","GO:0006904, GO:0034765, GO:0042593, GO:0033605, GO:0051260, GO:0090314, GO:0072659, GO:0010701, GO:0045956, GO:0071333, GO:0006813, GO:0071805, GO:2000671, GO:0031669, GO:0046676, GO:0098900, GO:1900454, GO:0001508, GO:0007215"," Exocytosis,  Ubl conjugation, Voltage-gated channel,  Membrane, Ion transport,  Potassium channel,  Synapse,  Ion channel,  Cell projection,  Cell membrane, Potassium transport,  Transport, Cell junction,  Transmembrane helix,  Potassium, Transmembrane,  Reference proteome,  Isopeptide bond, Postsynaptic cell membrane,  Phosphoprotein,  Synaptosome"
P51432_MOUSE,PLCB3_MOUSE,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3 {ECO:0000305}",Mus musculus (Mouse),"cytosol ISO, sarcolemma ISO, nucleoplasm ISO, postsynaptic cytosol IDA, protein-containing complex ISO","GO:0099524, GO:0042383, GO:0005654, GO:0032991, GO:0005829","calmodulin binding ISO, calcium ion binding IEA, phosphatidylinositol phospholipase C activity ISS","GO:0005509, GO:0005516, GO:0004435","post-Golgi vesicle-mediated transport ISO, regulation of systemic arterial blood pressure ISO, phosphatidylinositol-mediated signaling ISO, phosphatidylinositol metabolic process ISS, inositol trisphosphate metabolic process ISO, phosphatidylinositol catabolic process ISO, G protein-coupled receptor signaling pathway ISO","GO:0032957, GO:0046488, GO:0003073, GO:0048015, GO:0006892, GO:0007186, GO:0031161"," Hydrolase,  Nucleus,  Phosphoprotein, Acetylation,  Lipid degradation,  Reference proteome,  Membrane, Lipid metabolism,  Cytoplasm, Transducer,  Calcium"
A1L243_MOUSE,MESD_DANRE,LRP chaperone MESD {ECO:0000305},Danio rerio (Zebrafish) (Brachydanio rerio),endoplasmic reticulum IEA,GO:0005783,,,"positive regulation of skeletal muscle acetylcholine-gated channel clustering ISS, protein folding IEA, Wnt signaling pathway IEA","GO:1904395, GO:0006457, GO:0016055"," Reference proteome, Alternative splicing, Signal,  Wnt signaling pathway,  Endoplasmic reticulum,  Chaperone"
O94812_MOUSE,BAIP3_HUMAN,BAI1-associated protein 3 {ECO:0000303|PubMed:9790924},Homo sapiens (Human),"late endosome membrane IDA, recycling endosome membrane IDA, plasma membrane IDA, presynapse IEA, trans-Golgi network membrane IDA, cytosol IDA","GO:0032588, GO:0031902, GO:0055038, GO:0005886, GO:0098793, GO:0005829","SNARE binding IDA, calcium ion binding IDA, phospholipid binding IDA, syntaxin binding IPI","GO:0005509, GO:0000149, GO:0019905, GO:0005543","positive regulation of insulin secretion involved in cellular response to glucose stimulus IMP, G protein-coupled receptor signaling pathway IPI, retrograde transport, endosome to Golgi IDA, dense core granule maturation IMP, exocytosis IEA, positive regulation of neurotransmitter secretion IMP, regulation of synaptic transmission, GABAergic ISS, regulation of dense core granule exocytosis IDA","GO:1905413, GO:1990502, GO:0032228, GO:0006887, GO:0035774, GO:0042147, GO:0007186, GO:0001956"," Polymorphism,  Golgi apparatus,  Cell membrane, Alternative splicing,  Membrane,  Repeat, Exocytosis,  Metal-binding, Reference proteome,  Transport,  Cytoplasm,  Endosome,  Calcium"
Q01061_MOUSE,PDE1B_BOVIN,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B",Bos taurus (Bovine),"cytoplasm IEA, neuronal cell body IBA","GO:0043025, GO:0005737","metal ion binding IEA, calmodulin-dependent cyclic-nucleotide phosphodiesterase activity IDA, calmodulin binding IEA, 3',5'-cyclic-nucleotide phosphodiesterase activity IBA, calcium- and calmodulin-regulated 3',5'-cyclic-GMP phosphodiesterase activity IDA","GO:0005516, GO:0004117, GO:0046872, GO:0004114, GO:0048101",signal transduction IBA,GO:0007165,"Hydrolase,  Phosphoprotein,  Reference proteome, Calmodulin-binding,  Metal-binding,  cAMP,  Cytoplasm,  cGMP,  Direct protein sequencing"
A0A0A6YWV6_MOUSE,A0A0A6YWV6_MOUSE,,Mus musculus (Mouse),,,oxidoreductase activity IEA,GO:0016491,,,"ECO:0000213|MaxQB:A0A0A6YWV6, ECO:0000213|PeptideAtlas:A0A0A6YWV6}, Reference proteome {ECO:0000313|Proteomes:UP000000589}, Proteomics identification {ECO:0000213|EPD:A0A0A6YWV6,"
O43312_MOUSE,MTSS1_HUMAN,Protein MTSS 1 {ECO:0000305},Homo sapiens (Human),"actin cytoskeleton IDA, endocytic vesicle TAS, cytoplasm TAS, ruffle NAS","GO:0015629, GO:0005737, GO:0001726, GO:0030139","actin monomer binding IDA, signaling receptor binding IPI, identical protein binding IPI","GO:0042802, GO:0005102, GO:0003785","nephron tubule epithelial cell differentiation ISS, cell adhesion NAS, microspike assembly NAS, negative regulation of epithelial cell proliferation ISS, plasma membrane organization IEA, epithelial cell proliferation involved in renal tubule morphogenesis ISS, renal tubule morphogenesis ISS, actin cytoskeleton organization TAS, transmembrane receptor protein tyrosine kinase signaling pathway TAS, cellular response to fluid shear stress ISS, glomerulus morphogenesis ISS","GO:0007155, GO:0007169, GO:0072102, GO:0071498, GO:0050680, GO:0007009, GO:0030036, GO:0072160, GO:2001013, GO:0030035, GO:0061333"," Polymorphism,  Alternative splicing,  Phosphoprotein,  Reference proteome, Cytoskeleton, 3D-structure,  Cytoplasm,  Actin-binding,  Coiled coil, Tumor suppressor"
Q86UW7_MOUSE,CAPS2_HUMAN,Calcium-dependent secretion activator 2,Homo sapiens (Human),"nucleoplasm IDA, presynaptic membrane IEA, postsynaptic membrane IEA, glutamatergic synapse IBA, intracellular membrane-bounded organelle IDA, cytoplasmic vesicle membrane IEA, parallel fiber to Purkinje cell synapse IEA","GO:0043231, GO:0098688, GO:0098978, GO:0042734, GO:0030659, GO:0005654, GO:0045211","lipid binding IEA, metal ion binding IEA","GO:0008289, GO:0046872","protein transport IEA, synaptic vesicle priming IEA, positive regulation of exocytosis IBA, cellular response to starvation IEA, dense core granule exocytosis IEA, exocytosis IBA","GO:0016082, GO:0015031, GO:0006887, GO:1990504, GO:0045921, GO:0009267"," Phosphoprotein,  Cell junction,  Lipid-binding,  Reference proteome, Alternative splicing,  Membrane,  Cytoplasmic vesicle, Polymorphism, Exocytosis,  Metal-binding,  Transport,  Synapse,  Calcium,  Protein transport"
P31422_MOUSE,FT,Metabotropic glutamate receptor 3,Rattus norvegicus (Rat),"dendritic spine ISO, glutamatergic synapse ISO, plasma membrane ISO, integral component of postsynaptic membrane ISO, axon IDA, integral component of plasma membrane IBA, postsynaptic density ISO, postsynaptic membrane ISO, presynaptic membrane ISO, neuron projection ISO, astrocyte projection IDA, integral component of presynaptic membrane ISO","GO:0005887, GO:0099055, GO:0014069, GO:0043005, GO:0099056, GO:0005886, GO:0098978, GO:0097449, GO:0042734, GO:0030424, GO:0043197, GO:0045211","glutamate receptor activity IBA, scaffold protein binding IPI, group II metabotropic glutamate receptor activity IMP, calcium channel regulator activity ISO","GO:0097110, GO:0008066, GO:0005246, GO:0001641","G protein-coupled glutamate receptor signaling pathway IBA, modulation of chemical synaptic transmission IDA, regulation of synaptic transmission, glutamatergic IBA, sensory perception of pain TAS","GO:0019233, GO:0007216, GO:0051966, GO:0050804"," G-protein coupled receptor, Transmembrane,  Transducer,  Cell membrane,  Receptor,  Reference proteome,  Signal,  Membrane, 3D-structure, Glycoprotein,  Transmembrane helix,  Disulfide bond"
P29104_MOUSE,FT,Hippocalcin-like protein 4,Bos taurus (Bovine),,,"calcium channel regulator activity IEA, calcium ion binding IEA","GO:0005509, GO:0005246",signal transduction IEA,GO:0007165," Lipoprotein, Calcium,  Repeat,  Metal-binding, Reference proteome,  Myristate,  Direct protein sequencing"
A6NEE1_MOUSE,PLHD1_HUMAN,Pleckstrin homology domain-containing family D member 1,Homo sapiens (Human),,,,,,,"Coiled coil,  Reference proteome,  Methylation"
O95741_MOUSE,CPNE6_HUMAN,Copine-6 {ECO:0000305},Homo sapiens (Human),"dendrite ISS, membrane ISS, plasma membrane IBA, extracellular exosome HDA, synapse IEA, endosome IEA, axon ISS, perikaryon IEA, clathrin-coated endocytic vesicle IEA","GO:0043204, GO:0045334, GO:0016020, GO:0030425, GO:0070062, GO:0005886, GO:0005768, GO:0030424, GO:0045202","transporter activity TAS, calcium ion binding TAS, calcium-dependent phospholipid binding IBA, phosphatidylserine binding ISS","GO:0005509, GO:0005215, GO:0001786, GO:0005544","nervous system development TAS, positive regulation of dendrite extension IDA, cellular response to calcium ion IBA, lipid metabolic process TAS, chemical synaptic transmission TAS, vesicle-mediated transport TAS, glycerophospholipid biosynthetic process TAS","GO:0006629, GO:0007399, GO:1903861, GO:0046474, GO:0016192, GO:0007268, GO:0071277"," Cell projection,  Cell membrane, Alternative splicing,  Membrane, Cytoplasmic vesicle,  Repeat,  Metal-binding, Reference proteome,  Cytoplasm,  Endosome,  Calcium,  Differentiation"
Q01956_MOUSE,KCNC3_RAT,Potassium voltage-gated channel subfamily C member 3,Rattus norvegicus (Rat),"neuronal cell body membrane ISO, cytoskeleton IEA, dendritic spine membrane IEA, voltage-gated potassium channel complex ISS, plasma membrane ISS, axon terminus ISO, postsynaptic membrane IEA, cell cortex IEA, integral component of presynaptic membrane IDA, neuromuscular junction ISO, perikaryon IEA, axon IBA, glutamatergic synapse IDA, neuronal cell body IBA, integral component of membrane IBA, axolemma ISO, dendrite membrane ISO","GO:0043025, GO:0030673, GO:0043679, GO:0032591, GO:0043204, GO:0005856, GO:0005938, GO:0008076, GO:0016021, GO:0099056, GO:0005886, GO:0098978, GO:0030424, GO:0032590, GO:0031594, GO:0045211, GO:0032809","delayed rectifier potassium channel activity IBA, voltage-gated potassium channel activity ISS","GO:0005251, GO:0005249","regulation of ion transmembrane transport IEA, protein homooligomerization IEA, potassium ion transmembrane transport ISS, regulation of neurotransmitter secretion ISO, protein tetramerization ISS","GO:0034765, GO:0046928, GO:0051260, GO:0071805, GO:0051262","Voltage-gated channel, Alternative splicing,  Postsynaptic cell membrane, Potassium, Cytoplasm,  Potassium channel,  Ion channel,  Cell projection,  Transmembrane,  Cell junction, Synapse,  Cell membrane,  Glycoprotein,  Methylation,  Transport,  Transmembrane helix,  Reference proteome, Membrane,  Potassium transport,  Cytoskeleton,  Ion transport,  Phosphoprotein"
P02543_MOUSE,VIME_PIG,Vimentin,Sus scrofa (Pig),"cytoplasm ISS, intermediate filament ISS, nuclear matrix IEA, plasma membrane IEA","GO:0005882, GO:0016363, GO:0005737, GO:0005886",,,"intermediate filament organization ISS, cellular response to lipopolysaccharide ISS, cellular response to muramyl dipeptide ISS","GO:0071222, GO:0045109, GO:0071225"," Nucleus, S-nitrosylation,  Phosphoprotein, Acetylation,  Cell membrane, Direct protein sequencing,  Glycoprotein,  Reference proteome,  Membrane,  Ubl conjugation, Isopeptide bond,  Cytoskeleton,  Intermediate filament,  Cytoplasm,  Coiled coil"
A1A4H9_MOUSE,LRRT1_BOVIN,Leucine-rich repeat transmembrane neuronal protein 1,Bos taurus (Bovine),"extracellular space IBA, extracellular matrix IBA, endoplasmic reticulum IEA, growth cone IEA, integral component of postsynaptic specialization membrane IEA, GABA-ergic synapse IEA","GO:0099060, GO:0031012, GO:0098982, GO:0030426, GO:0005615, GO:0005783",,,"protein localization to synapse IEA, positive regulation of synapse assembly IEA, negative regulation of receptor internalization IEA, exploration behavior IEA, long-term synaptic potentiation IEA, synapse organization IEA, locomotory behavior IEA","GO:0035640, GO:0007626, GO:0035418, GO:0002091, GO:0051965, GO:0060291, GO:0050808","Transmembrane,  Leucine-rich repeat,  Cell membrane,  Glycoprotein,  Reference proteome,  Signal,  Membrane,  Repeat, Cell junction,  Synapse,  Transmembrane helix, Postsynaptic cell membrane"
O95622_MOUSE,ADCY5_HUMAN,Adenylate cyclase type 5,Homo sapiens (Human),"plasma membrane ISS, cilium ISS, integral component of plasma membrane IBA, integral component of membrane IDA, intermediate filament cytoskeleton IDA","GO:0005887, GO:0016021, GO:0005886, GO:0005929, GO:0045111","ATP binding IEA, adenylate cyclase activity IDA, metal ion binding IEA, scaffold protein binding IEA, adenylate cyclase binding ISS","GO:0046872, GO:0004016, GO:0008179, GO:0005524, GO:0097110","adenylate cyclase-activating dopamine receptor signaling pathway IEA, cAMP biosynthetic process IDA, cellular response to forskolin IDA, G protein-coupled receptor signaling pathway TAS, positive regulation of cytosolic calcium ion concentration IMP, cellular response to glucagon stimulus TAS, neuromuscular process controlling balance IEA, regulation of insulin secretion involved in cellular response to glucose stimulus IMP, activation of protein kinase A activity TAS, adenylate cyclase-inhibiting dopamine receptor signaling pathway IEA, renal water homeostasis TAS, G protein-coupled adenosine receptor signaling pathway IEA, activation of adenylate cyclase activity TAS, adenylate cyclase-activating G protein-coupled receptor signaling pathway IMP, locomotory behavior IEA, adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway IBA","GO:0007204, GO:0071377, GO:0007193, GO:1904322, GO:0007191, GO:0050885, GO:0001973, GO:0007626, GO:0003091, GO:0061178, GO:0007190, GO:0006171, GO:0007189, GO:0007195, GO:0007186, GO:0034199"," Nucleotide-binding,  cAMP biosynthesis,  Phosphoprotein,  Transmembrane,  Cell membrane,  Glycoprotein, Alternative splicing,  Cilium,  Magnesium, Membrane,  Methylation, Cell projection,  Metal-binding,  ATP-binding,  Lyase,  Repeat, Reference proteome,  Disease mutation,  Transmembrane helix"
O15511_MOUSE,ARPC5_HUMAN,Actin-related protein 2/3 complex subunit 5,Homo sapiens (Human),"cytoplasm IBA, extracellular region TAS, ficolin-1-rich granule lumen TAS, nucleus ISS, extracellular exosome HDA, cytosol TAS, endosome IEA, actin cytoskeleton TAS, focal adhesion HDA, growth cone IEA, Arp2/3 protein complex IDA, secretory granule lumen TAS, site of double-strand break ISS, lamellipodium IEA","GO:0005737, GO:0005634, GO:0034774, GO:0070062, GO:0030426, GO:0030027, GO:0035861, GO:0005576, GO:0005885, GO:0005925, GO:0005768, GO:0015629, GO:1904813, GO:0005829","actin binding IEA, structural constituent of cytoskeleton IDA","GO:0005200, GO:0003779","maintenance of cell polarity IEA, Fc-gamma receptor signaling pathway involved in phagocytosis TAS, actin filament network formation IEA, lamellipodium organization IEA, microtubule organizing center localization IEA, orbitofrontal cortex development IEA, smooth muscle cell migration IEA, cell migration IMP, Arp2/3 complex-mediated actin nucleation IDA, actin cytoskeleton organization TAS, neutrophil degranulation TAS, membrane organization TAS, ephrin receptor signaling pathway TAS","GO:0016477, GO:0043312, GO:0038096, GO:0048013, GO:0097581, GO:0030011, GO:0014909, GO:0030036, GO:0061024, GO:0021769, GO:0051639, GO:0034314, GO:0061842"," Alternative splicing,  Direct protein sequencing,  Reference proteome,  Ubl conjugation, Cell projection,  Cytoskeleton, Nucleus, 3D-structure,  Cytoplasm,  Actin-binding,  Acetylation"
