Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
P23242,FT,Gap junction alpha-1 protein,Mus musculus (Mouse),"cell-cell contact zone ISO, nucleus ISO, tight junction ISO, Golgi apparatus IDA, apical plasma membrane IDA, membrane raft ISO, contractile fiber IDA, lysosome ISO, integral component of membrane IEA, cytoplasm IDA, endosome ISO, cell-cell junction IDA, intercalated disc IDA, gap junction IDA, mitochondrial outer membrane ISO, connexin complex ISS, mitochondrion ISS, cytosol IDA, lateral plasma membrane IDA, endoplasmic reticulum IEA, membrane IDA, multivesicular body ISO, nucleoplasm ISO, intracellular membrane-bounded organelle ISO, intermediate filament IDA, late endosome ISO, plasma membrane IDA, protein-containing complex ISO, early endosome ISO, fascia adherens IDA, cell junction IDA","GO:0005769, GO:0016021, GO:0005911, GO:0005921, GO:0016328, GO:0005764, GO:0005886, GO:0070160, GO:0045121, GO:0032991, GO:0005768, GO:0005770, GO:0030054, GO:0005739, GO:0016324, GO:0043231, GO:0016020, GO:0005829, GO:0005794, GO:0005771, GO:0014704, GO:0005916, GO:0005634, GO:0005922, GO:0005882, GO:0043292, GO:0005654, GO:0005741, GO:0044291, GO:0005737, GO:0005783","signaling receptor binding IPI, scaffold protein binding IPI, protein domain specific binding ISO, ion transmembrane transporter activity ISO, beta-catenin binding ISO, alpha-tubulin binding ISO, gap junction channel activity IDA, gap junction channel activity involved in cardiac conduction electrical coupling TAS, gap junction channel activity involved in cell communication by electrical coupling ISO, PDZ domain binding ISO, glutathione transmembrane transporter activity IMP, gap junction hemi-channel activity ISS, protein tyrosine kinase binding IPI, beta-tubulin binding IDA, SH3 domain binding ISO, efflux transmembrane transporter activity IMP, tubulin binding ISS, connexin binding ISO, disordered domain specific binding ISO","GO:0055077, GO:0015075, GO:0043014, GO:0008013, GO:0005243, GO:0071253, GO:0019904, GO:1990782, GO:0034634, GO:0097110, GO:1903763, GO:0017124, GO:0097718, GO:0005102, GO:0015631, GO:0086075, GO:0030165, GO:0015562, GO:0048487","cell communication by chemical coupling IDA, regulation of transmembrane transporter activity ISO, cellular response to amyloid-beta IMP, regulation of atrial cardiac muscle cell membrane depolarization IMP, cardiac conduction IMP, bone remodeling IMP, spermatogenesis IMP, response to ischemia IEA, heart looping IMP, establishment of mitotic spindle orientation ISO, embryonic heart tube development IMP, positive regulation of protein catabolic process ISO, cell communication ISO, skeletal muscle tissue regeneration IDA, negative regulation of gene expression IMP, chronic inflammatory response ISO, endothelium development IEA, decidualization IEA, positive regulation of vascular associated smooth muscle cell proliferation ISO, negative regulation of wound healing ISO, export across plasma membrane IMP, cellular response to parathyroid hormone stimulus IEA, ion transmembrane transport ISO, response to estradiol IEA, response to fluid shear stress IEA, ATP transport ISO, neuron migration IMP, glutamate secretion IMP, response to peptide hormone IEA, T cell proliferation IMP, bone development IMP, positive regulation of cytosolic calcium ion concentration ISO, osteoblast differentiation IMP, blood vessel morphogenesis IMP, regulation of cell communication by electrical coupling ISO, response to lipopolysaccharide IEA, positive regulation of behavioral fear response ISO, atrial ventricular junction remodeling IGI, regulation of bone remodeling IMP, regulation of blood vessel remodeling TAS, T cell activation IDA, epicardial cell to mesenchymal cell transition TAS, positive regulation of vasoconstriction ISO, negative regulation of DNA biosynthetic process ISO, heart development IMP, establishment of epithelial cell polarity TAS, negative regulation of cell growth IMP, milk ejection reflex IMP, apoptotic process ISO, cell communication by electrical coupling IDA, response to pH ISO, positive regulation of insulin secretion ISO, transmembrane transport ISO, positive regulation of cell communication by chemical coupling ISO, embryonic digit morphogenesis IMP, cellular protein localization ISO, response to retinoic acid IEA, cellular response to mechanical stimulus IEA, neuron projection morphogenesis ISO, cellular response to pH IDA, negative regulation of endothelial cell proliferation ISO, response to glucose IEA, positive regulation of mesodermal cell differentiation ISO, positive regulation of glomerular filtration ISO, negative regulation of cardiac muscle cell proliferation ISO, regulation of ventricular cardiac muscle cell membrane depolarization IMP, negative regulation of trophoblast cell migration ISO, positive regulation of cold-induced thermogenesis IMP, regulation of heart contraction IMP, regulation of ventricular cardiac muscle cell membrane repolarization IMP, positive regulation of gene expression IMP, maintenance of protein localization in endoplasmic reticulum ISO, positive regulation of stem cell proliferation ISO, regulation of bone mineralization IMP, signal transduction ISO, negative regulation of cell population proliferation ISO, positive regulation of striated muscle tissue development IMP, lens development in camera-type eye IMP, positive regulation of morphogenesis of an epithelium ISO, cell-cell signaling IDA, negative regulation of gonadotropin secretion ISO, regulation of calcium ion transport ISO, microtubule-based transport ISS, vascular transport ISO, adult heart development IMP, cell-cell junction organization IMP, regulation of bicellular tight junction assembly ISO, epididymis development IEA, male gonad development IMP, epithelial cell maturation IMP, regulation of apoptotic process ISS, positive regulation of blood vessel diameter ISO, in utero embryonic development IMP","GO:0008016, GO:1904707, GO:0002544, GO:1905772, GO:0071260, GO:2000648, GO:0042110, GO:0060307, GO:0007204, GO:0060373, GO:0071467, GO:0008285, GO:0060312, GO:0009749, GO:0003294, GO:0008584, GO:0090162, GO:0060371, GO:0048514, GO:0034405, GO:0010629, GO:0001947, GO:0002931, GO:0010652, GO:0060044, GO:0010649, GO:0002070, GO:0003104, GO:0032496, GO:0043403, GO:0014047, GO:0060156, GO:0051924, GO:0035050, GO:0055085, GO:0032355, GO:0010643, GO:2000810, GO:0002088, GO:0000132, GO:0061337, GO:0099111, GO:0061045, GO:0032024, GO:0003158, GO:0140115, GO:0045732, GO:0015867, GO:1901164, GO:0034613, GO:0007507, GO:0001701, GO:0046849, GO:0034220, GO:0007283, GO:0022898, GO:0007512, GO:0030308, GO:0120162, GO:1904646, GO:0042733, GO:2000279, GO:0060348, GO:0046697, GO:0045844, GO:0001649, GO:0035437, GO:0042981, GO:0001937, GO:1905332, GO:0003347, GO:0043434, GO:0010628, GO:0009268, GO:0001764, GO:0007154, GO:2000987, GO:0045216, GO:1905867, GO:0097755, GO:0032277, GO:0042098, GO:0030500, GO:0007267, GO:0045907, GO:0071374, GO:0048812, GO:0046850, GO:0007165, GO:0032526, GO:0006915, GO:0010644, GO:0010232","Transmembrane helix,  Gap junction,  S-nitrosylation, Phosphoprotein,  Transmembrane,  Cell junction,  Ubl conjugation,  Cell membrane,  Membrane,  Reference proteome, Acetylation,  Isopeptide bond, Endoplasmic reticulum,  Disulfide bond"
Q9CZU6,CISY_MOUSE,"Citrate synthase, mitochondrial",Mus musculus (Mouse),"mitochondrion HDA, mitochondrial matrix IDA","GO:0005759, GO:0005739","transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer IDA, citrate (Si)-synthase activity ISS","GO:0046912, GO:0004108","citrate metabolic process ISO, carbohydrate metabolic process ISS, acetyl-CoA metabolic process ISO, oxaloacetate metabolic process ISO, tricarboxylic acid cycle ISO","GO:0006084, GO:0006101, GO:0005975, GO:0006107, GO:0006099","Transit peptide,  Tricarboxylic acid cycle, Mitochondrion,  Acetylation,  Direct protein sequencing,  Reference proteome,  Transferase,  Methylation, 3D-structure,  Phosphoprotein"
Q9Z2H5,E41L1_MOUSE,Band 4.1-like protein 1,Mus musculus (Mouse),"cytoskeleton IBA, synaptic membrane ISO, cytoplasm IEA, protein-containing complex ISO, plasma membrane ISO, postsynaptic density IDA","GO:0005886, GO:0097060, GO:0014069, GO:0032991, GO:0005737, GO:0005856","structural molecule activity IEA, signaling receptor binding ISO, actin binding IEA","GO:0005102, GO:0003779, GO:0005198","cortical actin cytoskeleton organization IEA, actomyosin structure organization IBA","GO:0031032, GO:0030866","Phosphoprotein,  Cytoplasm,  Reference proteome,  Alternative splicing, Actin-binding,  Cytoskeleton"
P51881,ADT2_MOUSE,ADP/ATP translocase 2,Mus musculus (Mouse),"membrane raft ISO, integral component of membrane IEA, myelin sheath HDA, mitochondrion HDA, mitochondrial inner membrane IDA, mitochondrial nucleoid ISO, MMXD complex ISS","GO:0005739, GO:0016021, GO:0071817, GO:0043209, GO:0005743, GO:0042645, GO:0045121","ubiquitin protein ligase binding ISO, ATP, adenine nucleotide transmembrane transporter activity ISO","GO:0031625, GO:0005471, GO:0000295","cellular response to leukemia inhibitory factor IEP, mitochondrial ADP transmembrane transport IEA, mitochondrial ATP transmembrane transport IEA, chromosome segregation IEA, negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway ISS, adenine nucleotide transport ISO, positive regulation of cell population proliferation ISS","GO:1990544, GO:1901029, GO:0008284, GO:0007059, GO:1990830, GO:0140021, GO:0051503"," Mitochondrion inner membrane,  Repeat,  Transmembrane,  Chromosome partition, Methylation,  Transmembrane helix,  Direct protein sequencing,  Membrane, Acetylation,  Phosphoprotein, Reference proteome,  Transport,  Mitochondrion"
Q91V14,S12A5_MOUSE,Solute carrier family 12 member 5,Mus musculus (Mouse),"integral component of plasma membrane IEA, dendritic shaft IDA, synapse IEA, perikaryon ISO, plasma membrane IDA, cell periphery IDA, neuron projection ISO, dendrite membrane ISO, integral component of membrane ISO, neuronal cell body IDA","GO:0043198, GO:0043204, GO:0045202, GO:0016021, GO:0043025, GO:0043005, GO:0071944, GO:0032590, GO:0005886, GO:0005887","potassium, chloride transmembrane transporter activity ISO, protein kinase binding ISO, ammonium transmembrane transporter activity ISO","GO:0015108, GO:0019901, GO:0015379, GO:0008519","cellular chloride ion homeostasis ISO, ion transport ISO, intracellular pH reduction ISO, cell volume homeostasis IBA, learning IMP, chemical synaptic transmission IMP, thermosensory behavior IMP, dendritic spine development ISO, potassium ion transport ISO, cellular ion homeostasis ISO, chloride transport IMP, hypotonic response ISO, response to drug IMP, multicellular organism growth IMP, potassium ion homeostasis IBA, chloride ion homeostasis IBA, potassium ion import across plasma membrane IBA, chloride transmembrane transport IBA, ammonium transport ISO","GO:0006813, GO:0015696, GO:0040040, GO:0030644, GO:0007612, GO:0055064, GO:1990573, GO:0055075, GO:0006811, GO:0006884, GO:0006873, GO:0006971, GO:0035264, GO:0051452, GO:0042493, GO:0006821, GO:0060996, GO:1902476, GO:0007268"," Ion transport, Phosphoprotein,  Potassium,  Transmembrane,  Chloride,  Potassium transport,  Cell membrane,  Cell projection,  Glycoprotein,  Membrane, Alternative splicing,  Reference proteome, Direct protein sequencing,  Transport, Symport,  Transmembrane helix"
Q8K0S0,PHYIP_MOUSE,Phytanoyl-CoA hydroxylase-interacting protein,Mus musculus (Mouse),cytoplasm ISS,GO:0005737,protein tyrosine kinase binding ISO,GO:1990782,protein localization ISS,GO:0008104," Reference proteome, Glycoprotein"
Q64433,CH10_MOUSE,"10 kDa heat shock protein, mitochondrial",Mus musculus (Mouse),"mitochondrial matrix ISO, mitochondrion HDA","GO:0005759, GO:0005739","ATP binding IEA, unfolded protein binding IBA, metal ion binding IBA, chaperone binding ISS","GO:0046872, GO:0051082, GO:0005524, GO:0051087",chaperone cofactor-dependent protein refolding IBA,GO:0051085,"Phosphoprotein,  Direct protein sequencing,  Reference proteome, Acetylation,  Stress response,  Chaperone,  Mitochondrion"
P10126,EF1A1_MOUSE,Elongation factor 1-alpha 1,Mus musculus (Mouse),"nucleolus ISS, ruffle membrane ISO, nucleus ISS, myelin sheath HDA, plasma membrane IDA, cytoplasm IDA, cortical actin cytoskeleton ISO, cytosol ISO","GO:0005634, GO:0032587, GO:0043209, GO:0030864, GO:0005886, GO:0005829, GO:0005730, GO:0005737","GTPase activity IBA, mRNA binding ISO, protein kinase binding ISO, calmodulin binding IDA, drug binding ISO, translation elongation factor activity IBA, identical protein binding ISO, kinase binding ISO, tRNA binding ISO, GTP binding IEA","GO:0003924, GO:0005516, GO:0019901, GO:0000049, GO:0003729, GO:0005525, GO:0042802, GO:0003746, GO:0008144, GO:0019900","positive regulation of cell death ISO, translational elongation IBA, aging IEA, cellular response to epidermal growth factor stimulus ISS, regulation of D-erythro-sphingosine kinase activity ISS, cellular response to drug IEA, negative regulation of reactive oxygen species biosynthetic process ISO, translation IBA, positive regulation of neuron projection development ISO, cellular response to nerve growth factor stimulus IEA","GO:1990090, GO:0007568, GO:0006412, GO:1903427, GO:0010976, GO:0035690, GO:0006414, GO:0071364, GO:1900022, GO:0010942"," GTP-binding, Nucleus, Elongation factor,  Cytoplasm,  Protein biosynthesis,  Cell membrane,  Direct protein sequencing,  Membrane,  Reference proteome, Ubl conjugation, Acetylation,  Methylation,  Phosphoprotein,  Nucleotide-binding"
Q8CHC4,SYNJ1_MOUSE,Synaptojanin-1,Mus musculus (Mouse),"postsynapse IEA, presynapse ISO, terminal bouton ISS, Schaffer collateral - CA1 synapse IDA, perinuclear region of cytoplasm ISS, membrane coat IDA, clathrin coat TAS, protein-containing complex ISO, clathrin coat of coated pit ISS, neuron projection ISO, cytoplasm ISO, synaptic membrane ISS, vesicle membrane ISS, parallel fiber to Purkinje cell synapse ISO","GO:0043005, GO:0043195, GO:0098793, GO:0030117, GO:0030118, GO:0030132, GO:0032991, GO:0098685, GO:0048471, GO:0097060, GO:0098688, GO:0098794, GO:0005737, GO:0012506","EH domain binding ISO, protein C-terminus binding ISO, RNA binding IEA, protein-containing complex binding ISO, phosphatidylinositol-3-phosphatase activity ISO, SH3 domain binding ISO, inositol-1,4,5-trisphosphate 5-phosphatase activity ISO, phosphatidylinositol-4-phosphate phosphatase activity ISO, phosphatidylinositol phosphate 5-phosphatase activity IMP, phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity IMP","GO:0004438, GO:0052658, GO:1990175, GO:0003723, GO:0017124, GO:0034595, GO:0043812, GO:0004439, GO:0044877, GO:0008022","inositol phosphate dephosphorylation IMP, positive regulation of gliogenesis ISO, phosphatidylinositol metabolic process IMP, learning IMP, response to cytokine ISO, synaptic vesicle endocytosis IMP, positive regulation of endosome organization ISO, postsynaptic neurotransmitter receptor internalization IMP, synaptic vesicle priming IMP, phosphatidylinositol-mediated signaling TAS, synaptic vesicle uncoating IDA, positive regulation of receptor-mediated endocytosis ISO, synaptic vesicle transport IMP, neurotransmitter transport IMP, brain development IBA, phosphatidylinositol dephosphorylation IMP, response to retinoic acid ISO, positive regulation of synaptic vesicle recycling TAS","GO:0046855, GO:0007612, GO:0048015, GO:0098884, GO:0006836, GO:0048260, GO:1903423, GO:0034097, GO:0048488, GO:0016082, GO:0016191, GO:0007420, GO:0032526, GO:0046856, GO:0014015, GO:0048489, GO:0046488, GO:1904980"," Hydrolase,  Repeat,  Methylation,  Endocytosis,  Phosphoprotein, Reference proteome, Cytoplasm,  RNA-binding"
P70333,HNRH2_MOUSE,Heterogeneous nuclear ribonucleoprotein H2,Mus musculus (Mouse),"nucleoplasm ISO, ribonucleoprotein complex ISO, postsynaptic density ISO, cytosol ISO","GO:0014069, GO:0005654, GO:1990904, GO:0005829",RNA binding IBA,GO:0003723,regulation of RNA splicing IBA,GO:0043484," Nucleus,  Repeat, Ubl conjugation,  Methylation,  Isopeptide bond,  Phosphoprotein, Acetylation,  Ribonucleoprotein, Reference proteome,  RNA-binding"
