Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
Q641P0,ARP3B_MOUSE,Actin-related protein 3B,Mus musculus (Mouse),"cell projection IEA, cytoplasm IEA, Arp2/3 protein complex IEA","GO:0042995, GO:0005737, GO:0005885","ATP binding IEA, actin binding IEA","GO:0003779, GO:0005524",Arp2/3 complex-mediated actin nucleation IEA,GO:0034314," Cell projection,  Nucleotide-binding,  ATP-binding,  Cytoskeleton, Actin-binding,  Reference proteome, Cytoplasm,  Alternative splicing"
Q9WUK2,IF4H_MOUSE,Eukaryotic translation initiation factor 4H,Mus musculus (Mouse),perinuclear region of cytoplasm IEA,GO:0048471,"RNA strand-exchange activity IBA, translation initiation factor activity IEA, ribosomal small subunit binding IBA, RNA strand annealing activity IBA","GO:0043024, GO:0033592, GO:0003743, GO:0034057","eukaryotic translation initiation factor 4F complex assembly IBA, cytoplasmic translation IBA, formation of translation preinitiation complex IBA, developmental growth IMP, sexual reproduction IMP","GO:0001731, GO:0048589, GO:0002181, GO:0097010, GO:0019953"," Cytoplasm,  Acetylation,  Methylation,  Phosphoprotein,  RNA-binding,  Initiation factor, 3D-structure, Protein biosynthesis,  Reference proteome, Direct protein sequencing,  Alternative splicing"
Q9DCS9,NDUBA_MOUSE,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,Mus musculus (Mouse),"mitochondrial inner membrane HDA, mitochondrial respiratory chain complex I ISS, mitochondrion HDA","GO:0005747, GO:0005739, GO:0005743",,,"oxidation-reduction process IEA, mitochondrial respiratory chain complex I assembly ISS","GO:0032981, GO:0055114","Reference proteome,  Respiratory chain,  Transport,  Phosphoprotein, 3D-structure,  Electron transport,  Mitochondrion inner membrane,  Direct protein sequencing,  Membrane, Mitochondrion"
Q91ZP9,NECA2_MOUSE,N-terminal EF-hand calcium-binding protein 2,Mus musculus (Mouse),"dendrite IEA, plasma membrane ISO, axon IEA, cytoplasm ISO","GO:0030425, GO:0030424, GO:0005737, GO:0005886","identical protein binding ISO, calcium ion binding IEA, type 5 metabotropic glutamate receptor binding ISO, A2A adenosine receptor binding ISO","GO:0042802, GO:0031802, GO:0005509, GO:0031687","positive regulation of glutamate receptor signaling pathway ISO, regulation of amyloid precursor protein biosynthetic process IBA, positive regulation of protein localization to membrane ISO, positive regulation of adenosine receptor signaling pathway ISO, positive regulation of ERK1 and ERK2 cascade ISO, negative regulation of G protein-coupled receptor internalization ISO","GO:0070374, GO:0042984, GO:1904021, GO:0060168, GO:1905477, GO:1900451","Alternative splicing,  Calcium,  Cell projection,  Methylation,  Cell membrane,  Coiled coil, Repeat,  Reference proteome, Cytoplasm,  Membrane,  Metal-binding"
Q04447,KCRB_MOUSE,Creatine kinase B-type,Mus musculus (Mouse),"cytosol ISO, dendrite ISO, extracellular space IBA, mitochondrion HDA, nucleus ISO, neuronal cell body ISO, myelin sheath HDA","GO:0030425, GO:0005615, GO:0005739, GO:0005829, GO:0005634, GO:0043025, GO:0043209","ATP binding IEA, kinase activity IBA, ubiquitin protein ligase binding ISO, creatine kinase activity IDA","GO:0016301, GO:0031625, GO:0004111, GO:0005524","cellular chloride ion homeostasis ISO, phosphocreatine biosynthetic process IBA, cerebellum development IEA","GO:0021549, GO:0030644, GO:0046314"," Cytoplasm,  Transferase, Nucleotide-binding,  Phosphoprotein,  Kinase, ATP-binding,  Reference proteome,  Direct protein sequencing,  Nitration"
Q61696,HS71A_MOUSE,Heat shock 70 kDa protein 1A,Mus musculus (Mouse),"basolateral plasma membrane ISO, ribonucleoprotein complex ISO, nuclear speck ISS, cytosol ISO, plasma membrane IBA, perinuclear region of cytoplasm ISS, apical plasma membrane ISO, membrane raft ISO, mitochondrion ISS, cytoplasm IDA, aggresome ISO, inclusion body ISO, centrosome ISS, protein-containing complex ISO, centriole ISO, nucleus ISS","GO:0016235, GO:0016323, GO:0005813, GO:0016324, GO:0005829, GO:0005739, GO:0005814, GO:0032991, GO:1990904, GO:0016607, GO:0045121, GO:0005634, GO:0016234, GO:0048471, GO:0005737, GO:0005886","ATP binding ISO, C3HC4-type RING finger domain binding ISO, disordered domain specific binding ISO, NF-kappaB binding ISO, signaling receptor binding ISO, transcription corepressor activity ISS, histone deacetylase binding ISO, protein folding chaperone IDA, protease binding ISO, ubiquitin protein ligase binding ISO, denatured protein binding ISO, enzyme binding ISO, heat shock protein binding ISO, ATPase activity ISO, protein N-terminus binding ISO, misfolded protein binding ISO, G protein-coupled receptor binding ISO, unfolded protein binding ISO","GO:0001664, GO:0005524, GO:0051787, GO:0019899, GO:0031625, GO:0042826, GO:0047485, GO:0097718, GO:0031249, GO:0003714, GO:0051082, GO:0031072, GO:0005102, GO:0044183, GO:0051059, GO:0016887, GO:0002020, GO:0055131","mRNA catabolic process ISS, lysosomal transport IMP, cellular response to unfolded protein IBA, negative regulation of cell population proliferation ISS, negative regulation of transcription from RNA polymerase II promoter in response to stress ISS, positive regulation of microtubule nucleation ISS, response to unfolded protein ISS, response to heat IDA, positive regulation of proteasomal ubiquitin-dependent protein catabolic process IBA, protein folding IDA, negative regulation of cell growth ISS, protein refolding ISS, DNA repair IMP, regulation of mitotic spindle assembly ISS, chaperone cofactor-dependent protein refolding IBA, vesicle-mediated transport IBA, telomere maintenance IMP","GO:0016192, GO:0030308, GO:0097201, GO:0006986, GO:0008285, GO:0034620, GO:0090063, GO:0006281, GO:0042026, GO:1901673, GO:0007041, GO:0006457, GO:0000723, GO:0006402, GO:0051085, GO:0032436, GO:0009408"," Cytoplasm,  Nucleus,  Nucleotide-binding,  ATP-binding,  Methylation,  Chaperone, Phosphoprotein,  Cytoskeleton,  Reference proteome, Direct protein sequencing,  Stress response, Acetylation"
Q3UGR5,HDHD2_MOUSE,Haloacid dehalogenase-like hydrolase domain-containing protein 2,Mus musculus (Mouse),,,"enzyme binding ISS, metal ion binding IEA, phosphatase activity IBA","GO:0019899, GO:0016791, GO:0046872",dephosphorylation IBA,GO:0016311,"Magnesium,  Coiled coil, 3D-structure,  Reference proteome,  Direct protein sequencing,  Alternative splicing,  Metal-binding"
Q99JY9,ARP3_MOUSE,Actin-related protein 3,Mus musculus (Mouse),"leading edge of lamellipodium ISO, apical ectoplasmic specialization ISO, podosome ISO, postsynapse ISO, lamellipodium IDA, apical tubulobulbar complex ISO, Arp2/3 protein complex ISS, glutamatergic synapse ISO, nucleus ISS, basal ectoplasmic specialization ISO, site of double-strand break ISS, cell leading edge ISO, cell-cell junction IDA, brush border IDA, Golgi membrane ISO, perinuclear region of cytoplasm ISO, cytoplasm ISS, hemidesmosome ISO, excitatory synapse ISO, podosome core ISO, concave side of sperm head ISO, ruffle ISO","GO:0031252, GO:0035861, GO:0005911, GO:0061830, GO:0000139, GO:0002102, GO:0060076, GO:0005903, GO:0061832, GO:0005885, GO:0098978, GO:0030056, GO:0030027, GO:0061851, GO:0061825, GO:0061831, GO:0098794, GO:0001726, GO:0005634, GO:0048471, GO:0005737, GO:0061828","ATP binding IEA, actin binding ISO, ATPase binding ISO, actin filament binding IEA, structural constituent of cytoskeleton ISO","GO:0005200, GO:0005524, GO:0003779, GO:0051117, GO:0051015","positive regulation of dendrite morphogenesis ISO, cellular response to interferon-gamma IGI, positive regulation of actin cytoskeleton reorganization ISO, cilium assembly ISS, establishment or maintenance of cell polarity IGI, positive regulation of protein targeting to membrane ISO, positive regulation of fibroblast migration ISO, astrocyte differentiation ISO, cellular response to tumor necrosis factor ISO, postsynaptic actin cytoskeleton organization ISO, positive regulation of astrocyte differentiation ISO, meiotic chromosome movement towards spindle pole IGI, regulation of myosin II filament organization ISO, meiotic cytokinesis IGI, Arp2/3 complex-mediated actin nucleation ISS, negative regulation of axon extension ISO, positive regulation of protein binding ISO, negative regulation of bleb assembly ISO, positive regulation of transcription by RNA polymerase II ISS, positive regulation of neuron differentiation ISO, positive regulation of filopodium assembly ISO, positive regulation of lamellipodium assembly ISS, cellular response to transforming growth factor beta stimulus ISO, positive regulation of protein localization to plasma membrane ISO, positive regulation of dendritic spine morphogenesis ISO, positive regulation of actin filament polymerization ISO, spindle localization IGI, meiotic cell cycle IGI, asymmetric cell division IGI, positive regulation of synapse assembly ISO","GO:0051653, GO:0030517, GO:0010592, GO:0050775, GO:0071356, GO:0048708, GO:0071560, GO:0010763, GO:0043519, GO:0007163, GO:0008356, GO:0051965, GO:1904171, GO:0071346, GO:1903078, GO:0090314, GO:0045944, GO:0060271, GO:0051491, GO:0016344, GO:2000251, GO:0032092, GO:0034314, GO:0030838, GO:0098974, GO:0051321, GO:0033206, GO:0048711, GO:0061003, GO:0045666"," Actin-binding,  Cytoplasm,  Cell projection,  Nucleus,  Nucleotide-binding,  ATP-binding, Cilium biogenesis/degradation,  Cytoskeleton,  Reference proteome, Direct protein sequencing, Acetylation"
P57759,ERP29_MOUSE,Endoplasmic reticulum resident protein 29,Mus musculus (Mouse),"smooth endoplasmic reticulum ISO, transport vesicle ISO, cell surface IDA, endoplasmic reticulum lumen IEA, melanosome IEA, endoplasmic reticulum ISO","GO:0042470, GO:0030133, GO:0005783, GO:0009986, GO:0005790, GO:0005788","chaperone binding ISO, protein homodimerization activity ISO","GO:0051087, GO:0042803","endoplasmic reticulum to Golgi vesicle-mediated transport NAS, negative regulation of gene expression ISO, negative regulation of protein secretion ISO, positive regulation of protein phosphorylation ISO, protein secretion IEA, regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway IMP, activation of MAPK activity ISO, positive regulation of gene expression ISO","GO:0050709, GO:0000187, GO:0010628, GO:1902235, GO:0006888, GO:0010629, GO:0001934, GO:0009306","Reference proteome,  Signal,  Endoplasmic reticulum,  Phosphoprotein, Direct protein sequencing"
P07724,FT,Albumin,Mus musculus (Mouse),"basement membrane ISO, extracellular exosome ISO, protein-containing complex ISS, Golgi apparatus ISO, cytoplasm IDA, extracellular space IDA, endoplasmic reticulum ISO, myelin sheath HDA, extracellular region IDA","GO:0005604, GO:0070062, GO:0005615, GO:0005783, GO:0032991, GO:0043209, GO:0005576, GO:0005737, GO:0005794","drug binding ISO, enterobactin binding ISS, chaperone binding ISO, DNA binding ISS, enzyme binding ISO, identical protein binding ISO, toxic substance binding ISS, exogenous protein binding ISO, pyridoxal phosphate binding ISS, zinc ion binding ISO, fatty acid binding ISO, oxygen binding IEA","GO:0003677, GO:0140272, GO:0005504, GO:0019899, GO:0051087, GO:0030170, GO:0019825, GO:0008270, GO:1903981, GO:0015643, GO:0008144, GO:0042802","maintenance of mitochondrion location ISS, negative regulation of apoptotic process ISS, positive regulation of circadian sleep/wake cycle, non-REM sleep ISO, cellular response to starvation ISS","GO:0009267, GO:0051659, GO:0046010, GO:0043066"," Signal,  Lipid-binding, Methylation,  Secreted,  Phosphoprotein, Zinc,  Repeat, Calcium,  Reference proteome,  Cleavage on pair of basic residues,  Disulfide bond, Direct protein sequencing,  Copper,  Metal-binding"
P05064,ALDOA_MOUSE,Fructose-bisphosphate aldolase A,Mus musculus (Mouse),"mitochondrion ISO, extracellular exosome ISO, cytosol ISO, protein-containing complex IDA, plasma membrane IDA, Z disc IDA, actin cytoskeleton ISO, extracellular space HDA, M band IEA, sperm fibrous sheath IDA, cytoplasm IDA, nuclear heterochromatin ISO, membrane IDA, sperm head ISO, myelin sheath HDA","GO:0070062, GO:0005615, GO:0031430, GO:0016020, GO:0005739, GO:0005829, GO:0035686, GO:0032991, GO:0043209, GO:0005720, GO:0061827, GO:0030018, GO:0015629, GO:0005737, GO:0005886","protease binding IPI, identical protein binding ISO, fructose-bisphosphate aldolase activity IDA, cytoskeletal protein binding ISO, fructose binding ISO","GO:0070061, GO:0008092, GO:0042802, GO:0002020, GO:0004332","methylglyoxal biosynthetic process ISO, protein homotetramerization ISS, glycolytic process ISS, binding of sperm to zona pellucida ISO, muscle cell cellular homeostasis ISO, striated muscle contraction ISO, fructose metabolic process ISO, regulation of cell shape ISO, positive regulation of cell migration IMP, ATP biosynthetic process ISO, glycolytic process through fructose-6-phosphate IC, fructose 1,6-bisphosphate metabolic process ISO","GO:0046716, GO:0006096, GO:0006000, GO:0008360, GO:0006941, GO:0007339, GO:0006754, GO:0030335, GO:0051289, GO:0061615, GO:0019242, GO:0030388"," Lyase,  Cytoplasm,  Phosphoprotein,  Glycolysis, Hydroxylation,  Reference proteome,  Direct protein sequencing, Schiff base,  Isopeptide bond,  Ubl conjugation, Acetylation"
P12367,KAP2_MOUSE,cAMP-dependent protein kinase type II-alpha regulatory subunit,Mus musculus (Mouse),"plasma membrane ISO, cytosol TAS, plasma membrane raft ISO, T-tubule ISO, cAMP-dependent protein kinase complex IDA, centrosome ISO, cytoplasm IDA, glutamatergic synapse IMP, perinuclear region of cytoplasm ISO, nucleotide-activated protein kinase complex ISO, protein-containing complex ISO","GO:0005952, GO:0005813, GO:0030315, GO:0005829, GO:0032991, GO:0098978, GO:0044853, GO:0048471, GO:0005737, GO:0031588, GO:0005886","cAMP binding ISO, cAMP-dependent protein kinase inhibitor activity ISO, beta-2 adrenergic receptor binding ISO, protein domain specific binding ISO, protein kinase A catalytic subunit binding ISO, protein-containing complex binding ISO, ubiquitin protein ligase binding ISO, identical protein binding ISO, cAMP-dependent protein kinase regulator activity ISO, small molecule binding ISO","GO:0036094, GO:0019904, GO:0034236, GO:0044877, GO:0008603, GO:0031698, GO:0004862, GO:0042802, GO:0030552, GO:0031625","regulation of protein kinase A signaling IBA, negative regulation of cAMP-dependent protein kinase activity ISO, regulation of cAMP-mediated signaling IBA, modulation of chemical synaptic transmission IMP, regulation of protein kinase activity ISO","GO:0010738, GO:0043949, GO:0050804, GO:0045859, GO:2000480"," Cytoplasm, Membrane,  Nucleotide-binding,  cAMP,  Cell membrane,  Phosphoprotein,  Repeat, 3D-structure,  Reference proteome,  Acetylation,  cAMP-binding"
P21107,TPM3_MOUSE,Tropomyosin alpha-3 chain,Mus musculus (Mouse),"cytosol ISO, growth cone IDA, actin filament IBA, podosome IDA, actin cytoskeleton ISO, cortical cytoskeleton IDA, cytoplasm IDA, stress fiber ISO, neuron projection IDA","GO:0030863, GO:0005884, GO:0005829, GO:0030426, GO:0001725, GO:0015629, GO:0002102, GO:0005737, GO:0043005",actin filament binding IDA,GO:0051015,"actin filament organization IBA, muscle contraction IBA","GO:0006936, GO:0007015"," Actin-binding,  Cytoplasm,  Coiled coil,  Phosphoprotein,  Muscle protein,  Reference proteome, Cytoskeleton,  Alternative splicing, Acetylation"
Q9CR00,PSMD9_MOUSE,26S proteasome non-ATPase regulatory subunit 9,Mus musculus (Mouse),"cytoplasm IBA, nucleus ISS","GO:0005737, GO:0005634","bHLH transcription factor binding ISS, protein C-terminus binding ISO, transcription coactivator activity ISS","GO:0043425, GO:0008022, GO:0003713","positive regulation of insulin secretion ISS, positive regulation of transcription by RNA polymerase II ISO, negative regulation of insulin secretion ISS, positive regulation of transcription, DNA-templated ISS, proteasome regulatory particle assembly ISS, type B pancreatic cell apoptotic process ISO","GO:0046676, GO:0045944, GO:0097050, GO:0032024, GO:0045893, GO:0070682","Chaperone,  Phosphoprotein,  Reference proteome"
