Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
P05532,FT,Mast/stem cell growth factor receptor Kit,Mus musculus (Mouse),"cytoplasm ISO, plasma membrane ISO, cytoplasmic side of plasma membrane ISO, cell surface IDA, acrosomal vesicle ISO, extracellular space ISO, fibrillar center ISO, integral component of plasma membrane IBA, receptor complex IBA, external side of plasma membrane IDA, cell-cell junction IDA","GO:0005887, GO:0005737, GO:0001669, GO:0009986, GO:0005911, GO:0009897, GO:0005886, GO:0005615, GO:0009898, GO:0043235, GO:0001650","protein tyrosine kinase activity ISO, protease binding IPI, stem cell factor receptor activity IDA, SH2 domain binding IPI, ATP binding IEA, protein homodimerization activity ISO, cytokine binding ISS, transmembrane receptor protein tyrosine kinase activity ISS, metal ion binding IEA","GO:0046872, GO:0005020, GO:0042169, GO:0004713, GO:0002020, GO:0005524, GO:0004714, GO:0042803, GO:0019955","visual learning ISO, developmental pigmentation IMP, Fc receptor signaling pathway ISS, lamellipodium assembly IDA, positive regulation of MAPK cascade ISO, erythrocyte differentiation IMP, germ cell development TAS, embryonic hemopoiesis IMP, positive regulation of pseudopodium assembly ISO, regulation of cell shape IDA, detection of mechanical stimulus involved in sensory perception of sound IMP, myeloid progenitor cell differentiation IGI, cellular response to thyroid hormone stimulus IDA, positive regulation of kinase activity IBA, positive regulation of small intestine smooth muscle contraction ISO, chemotaxis TAS, erythropoietin-mediated signaling pathway IMP, positive regulation of tyrosine phosphorylation of STAT protein ISO, hemopoiesis IMP, positive regulation of MAP kinase activity IGI, T cell differentiation IMP, cell differentiation TAS, glycosphingolipid metabolic process IMP, multicellular organism development IBA, tongue development IEA, cytokine-mediated signaling pathway IDA, B cell differentiation IBA, mast cell cytokine production ISS, melanocyte differentiation IMP, lymphoid progenitor cell differentiation IGI, spermatogenesis IMP, positive regulation of long-term neuronal synaptic plasticity ISO, positive regulation of cell population proliferation IGI, digestive tract development IMP, hematopoietic progenitor cell differentiation IBA, peptidyl-tyrosine phosphorylation IDA, mast cell chemotaxis ISO, actin cytoskeleton reorganization ISS, melanocyte migration IMP, positive regulation of Notch signaling pathway ISO, male gonad development IEA, negative regulation of programmed cell death IMP, mast cell differentiation IMP, megakaryocyte development IMP, intracellular signal transduction IDA, somatic stem cell division ISO, germ cell migration ISO, activation of MAPK activity ISO, positive regulation of receptor signaling pathway via JAK-STAT ISO, cell chemotaxis ISS, protein phosphorylation IDA, epithelial cell proliferation ISO, mast cell degranulation ISS, somatic stem cell population maintenance ISO, stem cell differentiation IMP, myeloid leukocyte differentiation IMP, regulation of bile acid metabolic process ISO, hematopoietic stem cell migration IMP, pigmentation IMP, positive regulation of cell migration ISO, inflammatory response IMP, positive regulation of gene expression IMP, response to cadmium ion IEA, immature B cell differentiation IMP, positive regulation of colon smooth muscle contraction ISO, dendritic cell cytokine production IMP, ovarian follicle development IMP, positive regulation of vascular associated smooth muscle cell differentiation ISO, positive regulation of DNA-binding transcription factor activity ISO, positive regulation of pyloric antrum smooth muscle contraction ISO, ectopic germ cell programmed cell death IGI, protein autophosphorylation ISO, response to radiation IMP, Kit signaling pathway ISO, melanocyte adhesion IDA, transmembrane receptor protein tyrosine kinase signaling pathway IBA, spermatid development IMP","GO:0030335, GO:0006954, GO:0007169, GO:0030217, GO:0007281, GO:0035162, GO:0042531, GO:0048103, GO:0007286, GO:0043303, GO:0120072, GO:0002551, GO:0006687, GO:0002371, GO:0046427, GO:0008360, GO:0031274, GO:0002320, GO:0043473, GO:0043586, GO:0002327, GO:0035855, GO:0008542, GO:0046777, GO:0050910, GO:0060374, GO:0046686, GO:0010628, GO:0002244, GO:0007275, GO:0030183, GO:0043410, GO:0030032, GO:0043069, GO:0002318, GO:1904343, GO:1904349, GO:0035019, GO:0048066, GO:0035234, GO:0035556, GO:0031532, GO:0051091, GO:0048863, GO:0006468, GO:0007283, GO:0002573, GO:0038109, GO:0060326, GO:0030097, GO:0045747, GO:0030154, GO:0009314, GO:0050673, GO:1905065, GO:0000187, GO:0018108, GO:0001541, GO:0019221, GO:0043406, GO:0097067, GO:0038093, GO:0038162, GO:0035701, GO:0033674, GO:0030218, GO:0097326, GO:0030318, GO:0048565, GO:0008354, GO:0006935, GO:0097324, GO:0048170, GO:1904251, GO:0032762, GO:0008584, GO:0008284"," Cell membrane, Phosphoprotein,  Disulfide bond, 3D-structure, Tyrosine-protein kinase,  Membrane,  Receptor,  Transmembrane helix,  Glycoprotein,  Cytoplasm,  Repeat,  ATP-binding,  Alternative splicing, Disease mutation,  Magnesium,  Transferase, Kinase,  Immunoglobulin domain, Signal,  Transmembrane,  Proto-oncogene,  Nucleotide-binding,  Reference proteome,  Ubl conjugation,  Metal-binding"
P06328,FT,Ig heavy chain V region 1-72 {ECO:0000312|MGI:MGI:4439633},Mus musculus (Mouse),"immunoglobulin complex, circulating IBA, external side of plasma membrane IBA","GO:0042571, GO:0009897","antigen binding IBA, immunoglobulin receptor binding IBA","GO:0003823, GO:0034987","complement activation, classical pathway IBA, positive regulation of B cell activation IBA, phagocytosis, engulfment IBA, defense response to bacterium IBA, B cell receptor signaling pathway IBA, phagocytosis, recognition IBA, innate immune response IBA","GO:0042742, GO:0006958, GO:0006910, GO:0006911, GO:0050853, GO:0050871, GO:0045087"," Immunity,  Adaptive immunity,  Signal, Reference proteome,  Disulfide bond, 3D-structure,  Immunoglobulin"
P06800,PTPRC_MOUSE,Receptor-type tyrosine-protein phosphatase C {ECO:0000305},Mus musculus (Mouse),"cytoplasmic side of plasma membrane NAS, integral component of membrane ISO, membrane microdomain IDA, plasma membrane IDA, cell surface IDA, bleb ISO, membrane raft IDA, integral component of plasma membrane ISS, cell periphery IDA, external side of plasma membrane IDA, focal adhesion IDA","GO:0005925, GO:0005887, GO:0071944, GO:0098857, GO:0009986, GO:0009897, GO:0005886, GO:0009898, GO:0032059, GO:0045121, GO:0016021","protein kinase binding IPI, spectrin binding ISO, heparan sulfate proteoglycan binding IDA, protein tyrosine phosphatase activity IDA, ankyrin binding ISO, signaling receptor binding IPI, heparin binding IDA","GO:0008201, GO:0043395, GO:0005102, GO:0019901, GO:0004725, GO:0030506, GO:0030507","B cell receptor signaling pathway IMP, regulation of protein tyrosine kinase activity ISO, positive regulation of T cell mediated immunity IMP, natural killer cell differentiation IMP, B cell proliferation IMP, negative regulation of ERK1 and ERK2 cascade IGI, hematopoietic progenitor cell differentiation ISO, leukocyte cell-cell adhesion IMP, positive regulation of T cell proliferation IMP, cellular response to extracellular stimulus IGI, negative regulation of T cell mediated cytotoxicity IMP, bone marrow development ISO, positive regulation of MAPK cascade IMP, T cell differentiation IMP, positive regulation of gamma-delta T cell differentiation IMP, negative regulation of cell adhesion involved in substrate-bound cell migration ISO, calcium-mediated signaling using intracellular calcium source IGI, negative regulation of cytokine-mediated signaling pathway IDA, positive regulation of Fc-gamma receptor signaling pathway involved in phagocytosis IGI, positive regulation of humoral immune response mediated by circulating immunoglobulin IMP, positive regulation of stem cell proliferation ISO, positive thymic T cell selection IMP, positive regulation of interleukin-2 production IGI, regulation of receptor signaling pathway via JAK-STAT ISO, stem cell development ISO, cell cycle phase transition ISO, regulation of interleukin-8 production ISO, positive regulation of antigen receptor-mediated signaling pathway IMP, negative regulation of protein tyrosine kinase activity IGI, protein dephosphorylation IDA, regulation of humoral immune response mediated by circulating immunoglobulin IMP, negative regulation of protein autophosphorylation IMP, positive regulation of ERK1 and ERK2 cascade IGI, positive regulation of peptidyl-tyrosine phosphorylation IGI, positive regulation of protein tyrosine phosphatase activity IGI, negative regulation of peptidyl-tyrosine phosphorylation IMP, regulation of gene expression IGI, T cell receptor signaling pathway IGI, positive regulation of B cell proliferation IMP, negative regulation of protein kinase activity IDA, dephosphorylation IDA, defense response to virus IDA, regulation of phagocytosis ISO, positive regulation of isotype switching to IgG isotypes IMP, negative regulation of interleukin-2 production IGI, positive regulation of extrinsic apoptotic signaling pathway IMP, immunoglobulin biosynthetic process ISO, T cell proliferation IMP, B cell differentiation IMP, response to gamma radiation ISO, activation of MAPK activity IMP, negative thymic T cell selection IMP, regulation of extrinsic apoptotic signaling pathway IMP, regulation of cell cycle IDA, plasma membrane raft distribution IGI, positive regulation of hematopoietic stem cell migration ISO, positive regulation of alpha-beta T cell proliferation IMP, positive regulation of tumor necrosis factor production IGI, positive regulation of T cell differentiation IMP, release of sequestered calcium ion into cytosol IDA, positive regulation of T cell mediated cytotoxicity IMP, heterotypic cell-cell adhesion IMP","GO:0044770, GO:0030217, GO:1903615, GO:0034113, GO:0032760, GO:0070374, GO:0046425, GO:1905451, GO:0050857, GO:0035584, GO:0050732, GO:0002925, GO:0042100, GO:0070373, GO:0051607, GO:2000473, GO:0050731, GO:0030890, GO:0045582, GO:2000648, GO:0032677, GO:0051209, GO:0016311, GO:2001238, GO:2001236, GO:0031953, GO:0002244, GO:0007159, GO:0030183, GO:0046641, GO:0043410, GO:0001916, GO:0006470, GO:0006933, GO:0006469, GO:0045060, GO:0050853, GO:0045588, GO:0010468, GO:0001915, GO:0032743, GO:0061097, GO:0001960, GO:0032703, GO:0000187, GO:0061099, GO:0048304, GO:0042102, GO:0002378, GO:0045059, GO:0051726, GO:0048864, GO:0010332, GO:0050852, GO:0042098, GO:0002923, GO:0044855, GO:0031668, GO:0048539, GO:0002711, GO:0050764, GO:0001779"," Transmembrane helix,  Signal,  Cell membrane,  Transmembrane, Alternative splicing, Reference proteome,  Repeat,  Direct protein sequencing, Glycoprotein,  Protein phosphatase,  Phosphoprotein,  Hydrolase,  Membrane"
P0C7L0,WIPF3_MOUSE,WAS/WASL-interacting protein family member 3,Mus musculus (Mouse),"actin filament IBA, cytoplasm IEA","GO:0005884, GO:0005737","actin binding IEA, SH3 domain binding ISO","GO:0003779, GO:0017124","actin filament-based movement IBA, multicellular organism development IEA, cell differentiation IEA, spermatogenesis IEA","GO:0007275, GO:0030154, GO:0030048, GO:0007283"," Methylation, Differentiation,  Phosphoprotein,  Reference proteome,  Cytoplasm, Actin-binding,  Developmental protein,  Alternative splicing, Spermatogenesis"
P16014,FT,Secretogranin-1,Mus musculus (Mouse),"extracellular space IBA, secretory granule ISO","GO:0005615, GO:0030141",,,,," Sulfation,  Signal, Phosphoprotein, Cleavage on pair of basic residues,  Glycoprotein,  Reference proteome,  Disulfide bond,  Secreted"
P16372,ZFP58_MOUSE,Zinc finger protein 58,Mus musculus (Mouse),nucleus IBA,GO:0005634,"DNA-binding transcription factor activity, RNA polymerase II-specific IBA, metal ion binding IEA, RNA polymerase II cis-regulatory region sequence-specific DNA binding IBA","GO:0000978, GO:0046872, GO:0000981",regulation of transcription by RNA polymerase II IBA,GO:0006357,"DNA-binding,  Transcription regulation,  Nucleus,  Reference proteome,  Repeat,  Zinc-finger,  Zinc,  Metal-binding, Transcription"
P27106,FT,Muellerian-inhibiting factor,Mus musculus (Mouse),"cytoplasm IDA, extracellular space ISO","GO:0005615, GO:0005737","transforming growth factor beta receptor binding ISO, growth factor activity IEA, signaling receptor binding ISO","GO:0005102, GO:0008083, GO:0005160","urogenital system development ISO, positive regulation of gene expression ISO, negative regulation of ovarian follicle development ISO, preantral ovarian follicle growth ISO, gonadal mesoderm development IEA, Mullerian duct regression ISO, positive regulation of NF-kappaB transcription factor activity ISO","GO:0007506, GO:2000355, GO:0001880, GO:0001546, GO:0010628, GO:0051092, GO:0001655","Growth factor, Differentiation,  Signal,  Gonadal differentiation,  Glycoprotein,  Reference proteome,  Disulfide bond,  Secreted"
P27612,PLAP_MOUSE,Phospholipase A-2-activating protein,Mus musculus (Mouse),"cytoplasm IDA, synapse IDA, extracellular exosome ISO, nucleus IDA","GO:0070062, GO:0005634, GO:0045202, GO:0005737","ubiquitin binding IBA, phospholipase A2 activator activity IDA","GO:0016005, GO:0043130","negative regulation of protein K63-linked ubiquitination IMP, positive regulation of neuron migration IMP, prostaglandin metabolic process IMP, positive regulation of phospholipase A2 activity ISS, ubiquitin recycling IBA, proteasome-mediated ubiquitin-dependent protein catabolic process IBA, positive regulation of dendrite extension IMP, positive regulation of synaptic vesicle recycling IMP, inflammatory response IDA, ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway IMP, macroautophagy ISS, cellular response to lipopolysaccharide ISS","GO:0006954, GO:1900045, GO:2001224, GO:0043162, GO:0032430, GO:0071222, GO:0016236, GO:1903861, GO:0010992, GO:0043161, GO:1903423, GO:0006693"," WD repeat,  Cell junction, Acetylation, Nucleus,  Cytoplasm,  Reference proteome,  Repeat,  Synapse,  Neurogenesis,  Developmental protein,  Phosphoprotein"
P28357,HXD9_MOUSE,Homeobox protein Hox-D9,Mus musculus (Mouse),"nucleoplasm ISO, nucleolus ISO, nucleus IDA","GO:0005634, GO:0005730, GO:0005654","DNA-binding transcription factor activity IDA, RNA polymerase II transcription regulatory region sequence-specific DNA binding ISO, DNA binding IDA, DNA-binding transcription repressor activity, RNA polymerase II-specific ISO, sequence-specific double-stranded DNA binding ISO, RNA polymerase II cis-regulatory region sequence-specific DNA binding IBA","GO:0003700, GO:1990837, GO:0000978, GO:0000977, GO:0001227, GO:0003677","regulation of gene expression IGI, anterior/posterior pattern specification IMP, adult locomotory behavior IGI, transcription, DNA-templated IEA, embryonic skeletal system development IMP, forelimb morphogenesis IGI, mammary gland development IGI, proximal/distal pattern formation IMP, embryonic forelimb morphogenesis IMP, embryonic skeletal system morphogenesis IGI, negative regulation of transcription by RNA polymerase II ISO, peripheral nervous system neuron development IGI, skeletal muscle tissue development IGI, positive regulation of transcription by RNA polymerase II IDA, single fertilization IGI, hindlimb morphogenesis IGI","GO:0035136, GO:0035137, GO:0008344, GO:0006351, GO:0048935, GO:0009952, GO:0048706, GO:0010468, GO:0007519, GO:0048704, GO:0007338, GO:0045944, GO:0000122, GO:0030879, GO:0035115, GO:0009954"," DNA-binding,  Transcription regulation,  Nucleus,  Homeobox,  Reference proteome, Developmental protein, Transcription"
Q80VY3,FT,Collagen alpha-1(II) chain {ECO:0000250|UniProtKB:P02458},Mus musculus (Mouse),"cytoplasm IDA, collagen type II trimer IDA, collagen-containing extracellular matrix HDA, basement membrane IDA, extracellular matrix IDA, extracellular space IDA, collagen trimer IDA","GO:0005737, GO:0005585, GO:0062023, GO:0005615, GO:0031012, GO:0005604, GO:0005581","extracellular matrix structural constituent IBA, platelet-derived growth factor binding ISO, identical protein binding IPI, MHC class II protein binding ISO, proteoglycan binding ISO, metal ion binding IEA","GO:0043394, GO:0046872, GO:0005201, GO:0042802, GO:0042289, GO:0048407","notochord development IEP, proteoglycan metabolic process IMP, tissue homeostasis IMP, cartilage development involved in endochondral bone morphogenesis IMP, regulation of gene expression IMP, roof of mouth development IMP, sensory perception of sound ISO, endochondral ossification IMP, cellular response to BMP stimulus IDA, skeletal system morphogenesis IMP, limb morphogenesis IMP, visual perception ISO, limb bud formation IEP, chondrocyte differentiation IMP, inner ear development IMP, skeletal system development ISO, collagen fibril organization IMP, embryonic skeletal joint morphogenesis ISO, negative regulation of extrinsic apoptotic signaling pathway in absence of ligand IMP, anterior head development IMP, ossification IEP, central nervous system development IEP, heart morphogenesis IMP, cartilage development IMP, otic vesicle development IEP, extracellular matrix organization IBA, cartilage condensation IMP, inner ear morphogenesis IMP, bone development IMP","GO:0071599, GO:0060272, GO:0007417, GO:0051216, GO:0030903, GO:0060174, GO:0035108, GO:0048705, GO:0048839, GO:0001502, GO:0006029, GO:0007605, GO:0097065, GO:0001501, GO:2001240, GO:0042472, GO:0030198, GO:0001503, GO:0010468, GO:0060021, GO:0002062, GO:0060348, GO:0030199, GO:0001958, GO:0071773, GO:0001894, GO:0060351, GO:0007601, GO:0003007"," Extracellular matrix,  Hydroxylation, Metal-binding,  Signal,  Secreted,  Glycoprotein,  Reference proteome, Disulfide bond,  Collagen, 3D-structure,  Repeat,  Disease mutation,  Alternative splicing,  Calcium"
