,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
22,O88939,ZBT7A_MOUSE,Zinc finger and BTB domain-containing protein 7A {ECO:0000305},Mus musculus (Mouse),"DNA-dependent protein kinase complex IEA, nucleus ISS, cytoplasm ISO, NuRD complex IEA","GO:0016581, GO:0070418, GO:0005737, GO:0005634","histone acetyltransferase binding IPI, RNA polymerase II cis-regulatory region sequence-specific DNA binding IDA, DNA-binding transcription repressor activity, RNA polymerase II-specific IDA, androgen receptor binding ISS, metal ion binding IEA, transcription corepressor binding ISS, activating transcription factor binding ISO, DNA-binding transcription factor activity IDA, SMAD binding ISS, sequence-specific double-stranded DNA binding ISO, sequence-specific DNA binding IDA, DNA binding IDA, DNA-binding transcription factor activity, RNA polymerase II-specific IBA","GO:0001227, GO:0046332, GO:0050681, GO:0046872, GO:0000981, GO:0001222, GO:0043565, GO:0003700, GO:0035035, GO:1990837, GO:0003677, GO:0033613, GO:0000978","cartilage development NAS, negative regulation of transcription, DNA-templated IMP, protein localization to nucleus ISO, regulation of transcription by RNA polymerase II ISO, regulation of transcription, DNA-templated ISO, double-strand break repair via classical nonhomologous end joining IDA, chromatin remodeling ISS, regulation of transcription regulatory region DNA binding ISS, chromatin organization IMP, transcription, DNA-templated IMP, regulation of osteoclast differentiation ISO, negative regulation of androgen receptor signaling pathway ISS, regulation of apoptotic process ISS, positive regulation of NF-kappaB transcription factor activity ISS, erythrocyte maturation IMP, fat cell differentiation ISS, regulation of alternative mRNA splicing, via spliceosome ISS, regulation of DNA-binding transcription factor activity IMP, regulation of glycolytic process ISS, negative regulation of transforming growth factor beta receptor signaling pathway ISS, negative regulation of transcription by RNA polymerase II IDA, negative regulation of Notch signaling pathway IMP, B cell differentiation IMP","GO:0006110, GO:0051216, GO:0006351, GO:0000381, GO:0042981, GO:0000122, GO:0045444, GO:0006357, GO:0051092, GO:0097680, GO:0030183, GO:0045746, GO:0034504, GO:0006338, GO:0051090, GO:2000677, GO:0006325, GO:0030512, GO:0045670, GO:0045892, GO:0006355, GO:0060766, GO:0043249","Alternative splicing,  Repressor,  DNA-binding,  Repeat,  Developmental protein,  Zinc,  Differentiation,  Reference proteome,  Transcription, Transcription regulation, DNA repair,  Isopeptide bond,  Metal-binding,  Nucleus, Phosphoprotein,  Zinc-finger,  Ubl conjugation,  DNA damage","GO:0051179, GO:0065007, GO:0002376, GO:0009987, GO:0032502, GO:0008152, GO:0050896","GO:0005488, GO:0140110","GO:0005667, GO:0140513, GO:0043227, GO:1902494, GO:0043229"
23,P00158,CYB_MOUSE,Cytochrome b,Mus musculus (Mouse),"protein-containing complex ISO, mitochondrial inner membrane ISO, integral component of mitochondrial inner membrane IDA, mitochondrion IDA, respiratory chain complex III IEA, membrane IDA","GO:0005739, GO:0031305, GO:0016020, GO:0005743, GO:0045275, GO:0032991","protein-containing complex binding ISO, metal ion binding IEA, ubiquinol-cytochrome-c reductase activity IEA","GO:0008121, GO:0044877, GO:0046872","response to ethanol IEA, response to copper ion IEA, electron transport coupled proton transport ISO, response to calcium ion ISO, response to glucagon ISO, response to heat IEA, response to hypoxia IEA, response to drug IEA, respiratory electron transport chain IEA, response to hyperoxia IEA, response to cobalamin IEA, response to toxic substance IEA, response to mercury ion ISO, response to cadmium ion ISO, hyperosmotic salinity response ISO, animal organ regeneration IEA","GO:0042493, GO:0045471, GO:0033590, GO:0046689, GO:0042538, GO:0033762, GO:0022904, GO:0046688, GO:0031100, GO:0009636, GO:0046686, GO:0009408, GO:0015990, GO:0055093, GO:0001666, GO:0051592"," Transport,  Iron, Mitochondrion inner membrane, Electron transport,  Mitochondrion,  Transmembrane helix,  Membrane, Transmembrane,  Reference proteome,  Heme,  Metal-binding,  Ubiquinone,  Respiratory chain","GO:0051179, GO:0009987, GO:0032502, GO:0008152, GO:0050896","GO:0003824, GO:0005488","GO:0098796, GO:0070069, GO:0043227, GO:1902494, GO:0043229, GO:0016020, GO:0031224"
24,P04223,FT,"H-2 class I histocompatibility antigen, K-K alpha chain",Mus musculus (Mouse),"MHC class I protein complex ISO, Golgi medial cisterna ISO, plasma membrane ISO, cell surface ISO, external side of plasma membrane IDA, phagocytic vesicle membrane TAS, MHC class I peptide loading complex ISO, Golgi apparatus ISO, extracellular space IBA, endoplasmic reticulum exit site ISO, endoplasmic reticulum ISO, integral component of lumenal side of endoplasmic reticulum membrane TAS","GO:0005794, GO:0071556, GO:0005797, GO:0042824, GO:0009897, GO:0042612, GO:0005886, GO:0070971, GO:0030670, GO:0009986, GO:0005783, GO:0005615","beta-2-microglobulin binding ISO, protein-containing complex binding ISO, T cell receptor binding ISO, peptide binding ISO, TAP binding ISO, peptide antigen binding IDA, signaling receptor binding ISO, CD8 receptor binding ISO, TAP complex binding ISO","GO:0042605, GO:0062061, GO:0046977, GO:0042277, GO:0030881, GO:0042610, GO:0044877, GO:0042608, GO:0005102","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-dependent IDA, antigen processing and presentation of endogenous peptide antigen via MHC class Ib IBA, positive regulation of T cell mediated cytotoxicity IDA, antigen processing and presentation of exogenous peptide antigen via MHC class I IDA, defense response to bacterium IDA, negative regulation of neuron projection development IDA, inner ear development IDA, immune response IEA","GO:0042742, GO:0001916, GO:0048839, GO:0002476, GO:0042590, GO:0006955, GO:0002485, GO:0010977"," MHC I, 3D-structure,  Transmembrane helix,  Phosphoprotein,  Polymorphism,  Signal,  Immunity, Membrane,  Reference proteome, Transmembrane,  Glycoprotein,  Disulfide bond,  Alternative splicing","GO:0002376, GO:0065007, GO:0044419, GO:0032502, GO:0050896",GO:0005488,"GO:0098796, GO:0098552, GO:0043227, GO:0031984, GO:0140534, GO:0043229, GO:0016020, GO:0031224"
25,P05213,TBA1B_MOUSE,Tubulin alpha-1B chain,Mus musculus (Mouse),"microtubule cytoskeleton ISO, myelin sheath HDA, cytoplasm IBA, cytosol TAS, membrane raft IEA, microtubule IDA, cytoplasmic microtubule IDA","GO:0005874, GO:0043209, GO:0005737, GO:0005881, GO:0015630, GO:0005829, GO:0045121","structural constituent of cytoskeleton IDA, ubiquitin protein ligase binding ISO, GTP binding IBA, GTPase activity IEA, double-stranded RNA binding ISO","GO:0003725, GO:0005525, GO:0031625, GO:0005200, GO:0003924","microtubule cytoskeleton organization IDA, cellular response to interleukin-4 IDA, mitotic cell cycle IBA, microtubule-based process IBA","GO:0007017, GO:0071353, GO:0000278, GO:0000226"," Microtubule,  Cytoplasm,  Nitration,  Phosphoprotein, Acetylation,  Methylation,  Reference proteome, GTP-binding,  Isopeptide bond, Nucleotide-binding,  Ubl conjugation,  Direct protein sequencing,  Cytoskeleton","GO:0009987, GO:0050896","GO:0003824, GO:0005198, GO:0005488","GO:0099080, GO:0043229, GO:0043228, GO:0016020"
26,P06537,GCR_MOUSE,Glucocorticoid receptor,Mus musculus (Mouse),"membrane IDA, nuclear chromatin IBA, nuclear speck ISS, cytosol IDA, nucleoplasm ISO, protein-containing complex ISO, postsynaptic density ISO, nucleus IDA, glutamatergic synapse ISO, cytoplasm IDA, postsynaptic density, intracellular component ISO, neuron projection ISO, dendritic spine ISO, spindle IEA, microtubule organizing center IEA, mitochondrion IEA","GO:0005739, GO:0014069, GO:0098978, GO:0016020, GO:0005815, GO:0099092, GO:0000790, GO:0005654, GO:0043005, GO:0043197, GO:0005737, GO:0005829, GO:0032991, GO:0005819, GO:0016607, GO:0005634","zinc ion binding IEA, sequence-specific double-stranded DNA binding ISO, transcription factor binding ISO, protein kinase binding IPI, DNA-binding transcription factor activity ISO, sequence-specific DNA binding IDA, DNA binding IDA, steroid hormone binding ISS, heat shock protein binding ISO, core promoter sequence-specific DNA binding ISO, receptor tyrosine kinase binding ISO, Hsp70 protein binding ISO, chromatin binding ISO, steroid binding ISS, glucocorticoid receptor activity IDA, RNA polymerase II transcription regulatory region sequence-specific DNA binding ISO, nuclear receptor activity ISS, identical protein binding IPI, RNA polymerase II cis-regulatory region sequence-specific DNA binding ISO, hormone binding ISO, DNA-binding transcription repressor activity, RNA polymerase II-specific ISO, protein-containing complex binding ISO, Hsp90 protein binding ISO, DNA-binding transcription activator activity, RNA polymerase II-specific ISO, double-stranded DNA binding ISO, transcription coactivator activity ISO","GO:0001227, GO:0042802, GO:0051879, GO:1990837, GO:0019901, GO:0000978, GO:0030544, GO:0031072, GO:0000977, GO:0008270, GO:0042562, GO:0003700, GO:0003682, GO:0043565, GO:0003713, GO:0001046, GO:0003690, GO:1990239, GO:0008134, GO:0003677, GO:0044877, GO:0001228, GO:0005496, GO:0030971, GO:0004879, GO:0004883","glucocorticoid metabolic process IMP, negative regulation of apoptotic process ISO, regulation of cell population proliferation ISO, negative regulation of synaptic plasticity ISO, response to arsenic-containing substance ISO, mammary gland duct morphogenesis IMP, negative regulation of glucocorticoid mediated signaling pathway IDA, negative regulation of transcription, DNA-templated ISO, positive regulation of neuron apoptotic process IGI, regulation of transcription, DNA-templated IDA, chromatin-mediated maintenance of transcription ISO, regulation of gluconeogenesis IMP, adrenal gland development IMP, positive regulation of transcription by RNA polymerase II ISS, regulation of glucose metabolic process ISO, positive regulation of pri-miRNA transcription by RNA polymerase II IDA, cellular response to dexamethasone stimulus ISO, regulation of transcription by RNA polymerase II IBA, cellular response to steroid hormone stimulus ISO, cellular response to transforming growth factor beta stimulus ISO, chromatin remodeling ISO, glucocorticoid receptor signaling pathway IDA, positive regulation of glucocorticoid receptor signaling pathway ISO, cellular response to glucocorticoid stimulus ISO, negative regulation of vascular permeability ISO, intracellular steroid hormone receptor signaling pathway IBA, positive regulation of dendritic spine development ISO, positive regulation of cell growth involved in cardiac muscle cell development ISO, negative regulation of transcription by RNA polymerase II ISO, maternal behavior IGI, regulation of glucocorticoid biosynthetic process IMP, positive regulation of glutamate secretion ISO","GO:0031914, GO:0046685, GO:0071385, GO:0043116, GO:0071549, GO:0006111, GO:0043525, GO:0048096, GO:0042921, GO:0000122, GO:0060999, GO:1902895, GO:0006357, GO:0010906, GO:0030325, GO:1900170, GO:0030518, GO:0042127, GO:0071560, GO:0006338, GO:0060603, GO:0045944, GO:0043066, GO:0008211, GO:0061051, GO:0045892, GO:0014049, GO:2000324, GO:0071383, GO:0006355, GO:0031946, GO:0042711"," DNA-binding, Transcription,  Reference proteome,  Nucleus, Phosphoprotein,  Cytoskeleton,  Receptor, Chromatin regulator,  Cytoplasm,  Mitochondrion,  Methylation, Zinc-finger,  Metal-binding,  Alternative splicing, Lipid-binding,  Alternative initiation,  Zinc,  Steroid-binding,  Isopeptide bond, 3D-structure,  Ubl conjugation,  Acetylation,  Transcription regulation","GO:0065007, GO:0009987, GO:0032502, GO:0007610, GO:0032501, GO:0022414, GO:0008152, GO:0050896","GO:0060089, GO:0005488, GO:0140110, GO:0098772","GO:0016604, GO:0043227, GO:0098794, GO:0030054, GO:0099572, GO:0043229, GO:0042995, GO:0043228"
27,P07607,TYSY_MOUSE,Thymidylate synthase,Mus musculus (Mouse),"mitochondrial matrix ISS, cytosol IBA, mitochondrion ISS, cytoplasm ISS, nucleolus ISO, mitochondrial inner membrane ISS, nucleus ISS","GO:0005739, GO:0005759, GO:0005743, GO:0005634, GO:0005737, GO:0005829, GO:0005730","translation repressor activity, mRNA regulatory element binding ISO, sequence-specific mRNA binding ISO, thymidylate synthase activity ISO, folic acid binding ISO, protein homodimerization activity ISO, mRNA binding ISO, drug binding ISO","GO:0003729, GO:0004799, GO:0005542, GO:0008144, GO:0042803, GO:1990825, GO:0000900","modulation by virus of host process IEA, aging IEA, dTTP biosynthetic process IEA, response to ethanol IEA, liver regeneration IEA, methylation IEA, response to organophosphorus IEA, regulation of translation ISO, intestinal epithelial cell maturation IEA, response to progesterone IEA, cartilage development IEA, circadian rhythm IEA, developmental growth IEA, dTMP biosynthetic process ISO, response to cytokine IEA, response to drug IEA, uracil metabolic process IEA, negative regulation of translation ISO, response to vitamin A IEA, response to glucocorticoid IEA, response to toxic substance IEA, response to folic acid IEA, tetrahydrofolate interconversion ISO","GO:0045471, GO:0007568, GO:0051216, GO:0051384, GO:0051593, GO:0006235, GO:0048589, GO:0035999, GO:0009636, GO:0033189, GO:0034097, GO:0060574, GO:0019048, GO:0046683, GO:0032570, GO:0017148, GO:0032259, GO:0019860, GO:0042493, GO:0006231, GO:0007623, GO:0097421, GO:0006417"," Mitochondrion inner membrane, Mitochondrion,  Cytoplasm, 3D-structure,  Phosphoprotein,  Membrane,  Reference proteome,  Methyltransferase,  Isopeptide bond,  Transferase, Nucleus,  Ubl conjugation,  Nucleotide biosynthesis","GO:0048511, GO:0065007, GO:0040007, GO:0009987, GO:0044419, GO:0032502, GO:0008152, GO:0050896","GO:0003824, GO:0005488, GO:0045182","GO:0016020, GO:0043227, GO:0043229, GO:0031974, GO:0043228"
28,P0C1Q2,PDE11_MOUSE,"Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A",Mus musculus (Mouse),"cytosol IEA, perikaryon ISO","GO:0043204, GO:0005829","3',5'-cyclic-GMP phosphodiesterase activity IEA, cGMP binding ISS, 3',5'-cyclic-nucleotide phosphodiesterase activity IBA, metal ion binding IEA, cyclic-nucleotide phosphodiesterase activity ISO, cGMP-stimulated cyclic-nucleotide phosphodiesterase activity ISS","GO:0047555, GO:0004112, GO:0030553, GO:0046872, GO:0004118, GO:0004114","metabolic process IEA, negative regulation of cGMP-mediated signaling ISO, signal transduction IBA, negative regulation of cAMP-mediated signaling ISO","GO:0008152, GO:0043951, GO:0010754, GO:0007165"," Cytoplasm,  Repeat,  cAMP,  cGMP,  Reference proteome,  Metal-binding, Phosphoprotein, Allosteric enzyme,  Hydrolase","GO:0009987, GO:0065007","GO:0003824, GO:0005488",
29,P10300,FT,T-cell surface glycoprotein CD8 beta chain,Mus musculus (Mouse),"external side of plasma membrane IDA, cell surface IDA, integral component of membrane IEA, plasma membrane ISO","GO:0016021, GO:0009897, GO:0005886, GO:0009986","MHC class I protein binding IEA, coreceptor activity IEA","GO:0015026, GO:0042288","adaptive immune response IEA, regulation of immune response IEA","GO:0050776, GO:0002250"," Adaptive immunity, 3D-structure,  Transmembrane helix,  Membrane,  Polymorphism,  Signal,  Immunity,  Reference proteome, Transmembrane, Immunoglobulin domain,  Glycoprotein,  Disulfide bond","GO:0002376, GO:0065007, GO:0050896","GO:0005488, GO:0060089","GO:0098552, GO:0016020, GO:0031224"
30,P16872,FT,Interleukin-7 receptor subunit alpha,Mus musculus (Mouse),"external side of plasma membrane IDA, integral component of membrane IEA, plasma membrane TAS","GO:0016021, GO:0009897, GO:0005886",cytokine receptor activity ISO,GO:0004896,"immunoglobulin production IGI, lymph node development IMP, cell morphogenesis IGI, B cell proliferation IMP, defense response to Gram-positive bacterium IMP, positive regulation of gene expression IMP, homeostasis of number of cells IMP, negative regulation of T cell apoptotic process IMP, negative regulation of T cell mediated cytotoxicity IMP, positive regulation of receptor signaling pathway via STAT ISO, positive regulation of cell population proliferation ISO, positive regulation of T cell differentiation in thymus IMP, regulation of cell size IDA, T cell differentiation IMP","GO:0030217, GO:1904894, GO:0048535, GO:0048872, GO:0000902, GO:0070233, GO:0010628, GO:0002377, GO:0008361, GO:0001915, GO:0042100, GO:0008284, GO:0033089, GO:0050830","3D-structure,  Transmembrane helix,  Phosphoprotein,  Membrane,  Signal,  Reference proteome,  Glycoprotein, Receptor,  Transmembrane,  Disulfide bond","GO:0065007, GO:0002376, GO:0009987, GO:0044419, GO:0032502, GO:0008152, GO:0050896",GO:0060089,"GO:0098552, GO:0016020, GO:0031224"
31,P17095,HMGA1_MOUSE,High mobility group protein HMG-I/HMG-Y,Mus musculus (Mouse),"RNA polymerase II transcription regulator complex IDA, senescence-associated heterochromatin focus ISS, nucleus IDA","GO:0090575, GO:0035985, GO:0005634","retinoic acid receptor binding ISS, enzyme binding ISO, minor groove of adenine-thymine-rich DNA binding IDA, transcription factor binding ISS, DNA-(apurinic or apyrimidinic site) endonuclease activity ISO, chromatin binding IDA, transcription coactivator activity IDA, peroxisome proliferator activated receptor binding ISS, structural constituent of chromatin TAS, nuclear receptor transcription coactivator activity ISS, cis-regulatory region sequence-specific DNA binding ISO, retinoid X receptor binding ISS, DNA binding IDA, 5'-deoxyribose-5-phosphate lyase activity ISO","GO:0003906, GO:0042974, GO:0019899, GO:0046965, GO:0000987, GO:0003680, GO:0042975, GO:0051575, GO:0003682, GO:0030527, GO:0008134, GO:0003677, GO:0030374, GO:0003713","positive regulation of transcription by RNA polymerase II IDA, spermatogenesis IMP, negative regulation of transcription, DNA-templated ISS, positive regulation of cellular senescence ISS, negative regulation of cell population proliferation ISS, senescence-associated heterochromatin focus assembly ISS, base-excision repair IBA, regulation of transcription, DNA-templated IBA, positive regulation of transcription, DNA-templated ISS, oncogene-induced cell senescence ISS","GO:0035986, GO:0090402, GO:0008285, GO:0045892, GO:0045944, GO:0006355, GO:0045893, GO:2000774, GO:0007283, GO:0006284"," ADP-ribosylation,  Repeat, Reference proteome,  Phosphoprotein, Acetylation,  Methylation,  Transcription,  Nucleus, DNA-binding,  Chromosome,  Isopeptide bond, Ubl conjugation,  Alternative splicing,  Transcription regulation","GO:0065007, GO:0009987, GO:0032502, GO:0022414, GO:0008152, GO:0050896","GO:0140110, GO:0003824, GO:0005198, GO:0005488, GO:0098772","GO:0005667, GO:0140513, GO:0043227, GO:0000785, GO:0043229"
