,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
83,P61264,STX1B_MOUSE,Syntaxin-1B,Mus musculus (Mouse),"cytoplasm ISO, endomembrane system IBA, presynaptic active zone membrane ISO, presynaptic membrane ISO, SNARE complex IBA, axon IDA, synaptic vesicle IBA, integral component of presynaptic membrane IC, nuclear lamina ISO, integral component of membrane IBA, plasma membrane IMP, centrosome ISO, nucleus ISO, membrane IDA, presynapse IMP, nucleoplasm ISO","GO:0005654, GO:0005813, GO:0048787, GO:0030424, GO:0005886, GO:0005737, GO:0012505, GO:0008021, GO:0098793, GO:0042734, GO:0005634, GO:0016020, GO:0031201, GO:0016021, GO:0005652, GO:0099056","protein domain specific binding ISO, protein kinase binding IPI, SNAP receptor activity IBA, signaling receptor binding IPI, SNARE binding IBA","GO:0005102, GO:0005484, GO:0019901, GO:0019904, GO:0000149","regulation of synaptic vesicle priming IGI, synaptic vesicle fusion to presynaptic active zone membrane IMP, intracellular protein transport IBA, regulation of gene expression IMP, calcium ion-regulated exocytosis of neurotransmitter IMP, vesicle fusion IBA, vesicle-mediated transport ISO, negative regulation of macropinocytosis ISS, positive regulation of neurotransmitter secretion IGI, exocytosis IBA, regulation of exocytosis ISO, protein localization to membrane ISO, negative regulation of neuron projection development ISS, exocytic insertion of neurotransmitter receptor to postsynaptic membrane ISO, positive regulation of spontaneous neurotransmitter secretion IMP, vesicle docking IBA, synaptic vesicle docking IMP, negative regulation of synaptic vesicle recycling IMP, regulation of synaptic activity ISS, protein transport ISO, positive regulation of excitatory postsynaptic potential IGI, spontaneous neurotransmitter secretion IMP, vesicle docking involved in exocytosis IMP","GO:0010807, GO:0031629, GO:1905302, GO:2000463, GO:0015031, GO:0010468, GO:0001956, GO:0048278, GO:0016081, GO:1903422, GO:0006904, GO:0010977, GO:0061669, GO:0072657, GO:0006887, GO:0098967, GO:1904050, GO:0060025, GO:0006886, GO:0006906, GO:0016192, GO:0048791, GO:0017157"," Membrane,  Direct protein sequencing, Neurotransmitter transport,  Phosphoprotein,  Reference proteome,  Transmembrane helix, Transmembrane, Coiled coil,  Transport","GO:0009987, GO:0065007, GO:0051179","GO:0060090, GO:0005488","GO:0043226, GO:0042995, GO:0031224, GO:0005815, GO:0005622, GO:0098796, GO:0016020"
84,Q62188,DPYL3_MOUSE,Dihydropyrimidinase-related protein 3,Mus musculus (Mouse),"extracellular space ISS, filamentous actin ISS, lamellipodium ISS, cell body ISS, cytosol ISS, growth cone ISS, synapse ISO","GO:0030027, GO:0030426, GO:0005829, GO:0005615, GO:0045202, GO:0031941, GO:0044297","SH3 domain binding ISS, identical protein binding ISS, filamin binding ISO, chondroitin sulfate binding ISS, hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds IEA, phosphoprotein binding IPI","GO:0042802, GO:0051219, GO:0016810, GO:0031005, GO:0017124, GO:0035374","negative regulation of neuron projection development ISS, nervous system development IDA, response to axon injury ISS, negative regulation of cell migration ISS, positive regulation of filopodium assembly ISS, actin crosslink formation ISS, cellular response to cytokine stimulus ISS, actin filament bundle assembly ISS, positive regulation of neuron projection development ISS","GO:0007399, GO:0010977, GO:0051764, GO:0048678, GO:0071345, GO:0010976, GO:0030336, GO:0051017, GO:0051491","Cell projection, Reference proteome,  Direct protein sequencing,  Phosphoprotein,  Cytoplasm","GO:0050896, GO:0009987, GO:0032502, GO:0065007","GO:0005488, GO:0003824","GO:0030427, GO:0042995, GO:0030054"
85,Q8K0U4,HS12A_MOUSE,Heat shock 70 kDa protein 12A,Mus musculus (Mouse),"cytoplasm IEA, nucleus IEA","GO:0005737, GO:0005634",ATP binding IEA,GO:0005524,,," ATP-binding, Nucleotide-binding,  Direct protein sequencing,  Nucleus,  Reference proteome, Acetylation,  Cytoplasm",,GO:0005488,"GO:0043226, GO:0005622"
86,P08249,MDHM_MOUSE,"Malate dehydrogenase, mitochondrial",Mus musculus (Mouse),"membrane IMP, myelin sheath HDA, mitochondrion HDA, cytoplasm IBA, mitochondrial inner membrane HDA, mitochondrial matrix ISS","GO:0005739, GO:0005759, GO:0005737, GO:0005743, GO:0043209, GO:0016020","L-malate dehydrogenase activity IDA, malate dehydrogenase (NADP+) activity ISO, protein self-association ISO, malate dehydrogenase activity ISA, protein homodimerization activity ISS","GO:0030060, GO:0046554, GO:0042803, GO:0043621, GO:0016615","carbohydrate metabolic process IEA, NADH metabolic process ISO, tricarboxylic acid cycle ISO, aerobic respiration ISS, oxaloacetate metabolic process ISO, malate metabolic process ISA","GO:0009060, GO:0006734, GO:0005975, GO:0006108, GO:0006099, GO:0006107"," Transit peptide,  Mitochondrion, Tricarboxylic acid cycle,  Glycoprotein,  Direct protein sequencing,  Phosphoprotein,  Reference proteome, Acetylation, Oxidoreductase,  NAD","GO:0008152, GO:0009987","GO:0005488, GO:0003824","GO:0031974, GO:0043226, GO:0016020, GO:0005622"
87,Q9D0F9,PGM1_MOUSE,Phosphoglucomutase-1,Mus musculus (Mouse),"cytoplasm ISO, cytosol IBA, Z disc ISO","GO:0030018, GO:0005829, GO:0005737","magnesium ion binding ISO, phosphoglucomutase activity IDA","GO:0000287, GO:0004614","glucose metabolic process IDA, carbohydrate metabolic process IBA","GO:0005975, GO:0006006"," Metal-binding,  Phosphoprotein,  Reference proteome,  Carbohydrate metabolism, Acetylation,  Cytoplasm, Isomerase,  Magnesium,  Glucose metabolism",GO:0008152,"GO:0005488, GO:0003824",
88,Q68FD5,CLH1_MOUSE,Clathrin heavy chain 1,Mus musculus (Mouse),"Myb complex ISO, mitochondrion HDA, mitotic spindle ISO, clathrin complex ISO, clathrin-coated endocytic vesicle IBA, melanosome IEA, membrane coat IDA, sarcolemma ISO, clathrin coat ISO, spindle ISO, lysosome ISO, cytosol IEA, T-tubule ISO, clathrin coat of trans-Golgi network vesicle IEA, mitotic spindle microtubule ISO, clathrin-coated vesicle ISO, protein-containing complex ISO, myelin sheath HDA, clathrin-coated pit IDA, extrinsic component of synaptic vesicle membrane ISO, membrane IMP, clathrin coat of coated pit IEA, endosome ISO","GO:0030117, GO:0030136, GO:0072686, GO:0043209, GO:1990498, GO:0098850, GO:0031523, GO:0030132, GO:0071439, GO:0032991, GO:0005905, GO:0005829, GO:0045334, GO:0005768, GO:0030315, GO:0005819, GO:0030118, GO:0042470, GO:0005739, GO:0005764, GO:0030130, GO:0016020, GO:0042383","ubiquitin-specific protease binding ISO, heat shock protein binding ISO, peptide binding ISO, protein C-terminus binding ISO, ankyrin binding ISO, double-stranded RNA binding ISO, protein kinase binding IPI, low-density lipoprotein particle receptor binding ISO, disordered domain specific binding ISO, structural molecule activity IEA, clathrin light chain binding ISO","GO:0097718, GO:0008022, GO:0005198, GO:0042277, GO:0030506, GO:0003725, GO:0019901, GO:1990381, GO:0031072, GO:0032051, GO:0050750","transferrin transport ISO, clathrin-dependent endocytosis ISO, retrograde transport, endosome to Golgi ISO, regulation of mitotic spindle organization ISO, negative regulation of hyaluronan biosynthetic process ISS, cell division IEA, clathrin coat assembly ISO, intracellular protein transport IEA, negative regulation of protein localization to plasma membrane ISO, receptor internalization ISO, mitotic cell cycle ISO, receptor-mediated endocytosis ISO, synaptic vesicle endocytosis ISO, mitotic spindle assembly ISO, autophagy IEA, amyloid-beta clearance by transcytosis ISO, Golgi organization ISO","GO:0060236, GO:0006914, GO:0033572, GO:0006886, GO:1900126, GO:0031623, GO:0006898, GO:0051301, GO:0007030, GO:1903077, GO:0048488, GO:0048268, GO:0000278, GO:0150093, GO:0090307, GO:0042147, GO:0072583","3D-structure,  Cell cycle,  Membrane,  Autophagy,  Mitosis, Reference proteome,  Phosphoprotein,  Acetylation, Coated pit,  Cell division, Direct protein sequencing,  Cytoplasm,  Cytoskeleton,  Cytoplasmic vesicle,  Repeat","GO:0032501, GO:0051179, GO:0008152, GO:0009987, GO:0065007",GO:0005488,"GO:0043226, GO:0099080, GO:0005622, GO:0098796, GO:0016020, GO:0140513, GO:0019898"
89,P11499,HS90B_MOUSE,Heat shock protein HSP 90-beta,Mus musculus (Mouse),"protein-containing complex IDA, mitochondrion HDA, dendritic growth cone IDA, melanosome IEA, plasma membrane IBA, basolateral plasma membrane ISO, inclusion body ISO, cytoplasm IDA, neuronal cell body IDA, perinuclear region of cytoplasm IDA, cytosol ISO, sperm head plasma membrane ISO, brush border membrane ISO, axonal growth cone IDA, cell surface ISO, ooplasm ISO, apical plasma membrane ISO, COP9 signalosome IEA, aryl hydrocarbon receptor complex ISS, extracellular region ISS, nucleus ISS, lysosomal membrane ISO, HSP90-CDC37 chaperone complex IDA","GO:0034751, GO:0016234, GO:0005886, GO:0008180, GO:0044295, GO:0044294, GO:0005576, GO:1990913, GO:0009986, GO:1990917, GO:0005634, GO:0032991, GO:0016324, GO:0031526, GO:0005829, GO:0042470, GO:1990565, GO:0005765, GO:0005739, GO:0005737, GO:0048471, GO:0043025, GO:0016323","nitric-oxide synthase regulator activity ISS, ion channel binding ISO, ATP-dependent protein binding ISO, drug binding ISO, histone methyltransferase binding ISO, identical protein binding ISO, heat shock protein binding ISO, peptide binding ISO, dATP binding ISO, UTP binding ISO, ATP binding ISO, sulfonylurea receptor binding ISO, GTP binding ISO, double-stranded RNA binding ISO, protein kinase binding IPI, unfolded protein binding IBA, CTP binding ISO, tau protein binding IPI, histone deacetylase binding ISO, protein folding chaperone IMP, ubiquitin protein ligase binding ISO, DNA polymerase binding ISO, kinase binding IPI, protein homodimerization activity ISO, TPR domain binding ISS, protein dimerization activity ISS, disordered domain specific binding ISO","GO:1990226, GO:0044325, GO:0017098, GO:0044183, GO:0042803, GO:0030911, GO:0042826, GO:0097718, GO:0032564, GO:0002135, GO:0043008, GO:0031072, GO:0030235, GO:0048156, GO:0005525, GO:0042802, GO:0031625, GO:0019900, GO:0042277, GO:0003725, GO:0008144, GO:0051082, GO:0002134, GO:0046983, GO:0005524, GO:0019901, GO:0070182","positive regulation of protein serine/threonine kinase activity ISO, positive regulation of phosphoprotein phosphatase activity ISO, placenta development IMP, positive regulation of cell size ISO, cellular response to heat IMP, regulation of protein ubiquitination ISO, central nervous system neuron axonogenesis IMP, chaperone-mediated protein complex assembly ISO, cellular response to drug IEA, axon extension IMP, positive regulation of protein localization to cell surface ISO, positive regulation of telomerase activity ISO, positive regulation of cyclin-dependent protein kinase activity IMP, protein folding IMP, supramolecular fiber organization ISO, positive regulation of protein binding ISO, negative regulation of complement-dependent cytotoxicity ISO, regulation of type I interferon-mediated signaling pathway IEA, regulation of cellular protein localization IMP, response to salt stress IEA, telomerase holoenzyme complex assembly ISO, cellular response to organic cyclic compound IEA, positive regulation of nitric oxide biosynthetic process ISS, negative regulation of apoptotic process IMP, negative regulation of neuron apoptotic process ISO, negative regulation of transforming growth factor beta activation ISS, establishment of cell polarity IMP, protein stabilization IBA, positive regulation of protein kinase B signaling IMP, virion attachment to host cell ISO, regulation of interferon-gamma-mediated signaling pathway IEA, telomere maintenance via telomerase ISO, positive regulation of peptidyl-serine phosphorylation IMP, positive regulation of protein import into nucleus ISO, cellular response to interleukin-4 IDA, negative regulation of protein metabolic process ISO, response to cocaine IEA, response to organic substance IDA, positive regulation of transforming growth factor beta receptor signaling pathway ISS, negative regulation of proteasomal protein catabolic process IMP, positive regulation of cell differentiation ISO, negative regulation of cell cycle arrest ISS, negative regulation of proteasomal ubiquitin-dependent protein catabolic process ISS","GO:0051131, GO:0042220, GO:0042307, GO:2000010, GO:0032092, GO:1905323, GO:0045597, GO:0019062, GO:0001890, GO:0043066, GO:0009651, GO:0031396, GO:0034605, GO:1903660, GO:0051897, GO:0051973, GO:0030511, GO:0060338, GO:0048675, GO:0045429, GO:1901799, GO:1903827, GO:0060334, GO:0035690, GO:0071407, GO:1904031, GO:0032435, GO:0007004, GO:0030010, GO:0050821, GO:0010033, GO:0032516, GO:0033138, GO:0043524, GO:0045793, GO:0071902, GO:0021955, GO:0071157, GO:0097435, GO:0006457, GO:0051248, GO:0071353, GO:1901389","Direct protein sequencing,  Membrane,  ATP-binding,  Cell membrane,  Glycoprotein,  Chaperone, Nucleotide-binding,  Methylation,  Nucleus,  Phosphoprotein,  Reference proteome, S-nitrosylation, Acetylation,  Cytoplasm,  Stress response,  Secreted,  Ubl conjugation","GO:0022414, GO:0044419, GO:0040007, GO:0050896, GO:0008152, GO:0032502, GO:0009987, GO:0065007, GO:0022610","GO:0005488, GO:0098772","GO:0043226, GO:0030427, GO:0140535, GO:0005737, GO:0005622, GO:0044292, GO:0043235, GO:0016020, GO:0044297, GO:0140513, GO:0101031"
90,Q8CAQ8,MIC60_MOUSE,MICOS complex subunit Mic60,Mus musculus (Mouse),"mitochondrial inner membrane ISS, myelin sheath HDA, MICOS complex ISO, mitochondrion IDA, mitochondrial intermembrane space IDA","GO:0005758, GO:0005739, GO:0061617, GO:0005743, GO:0043209",,,"mitochondrial calcium ion homeostasis IMP, mitochondrion morphogenesis IBA, cristae formation ISO","GO:0042407, GO:0051560, GO:0070584","Membrane,  Transit peptide,  Mitochondrion,  Mitochondrion inner membrane, Reference proteome,  Transmembrane,  Direct protein sequencing,  Phosphoprotein,  Transmembrane helix, Acetylation,  Coiled coil,  Alternative splicing","GO:0032502, GO:0009987, GO:0065007",,"GO:0043226, GO:0098798, GO:0031974, GO:0005622, GO:0098796, GO:0016020"
91,O08749,FT,"Dihydrolipoyl dehydrogenase, mitochondrial",Mus musculus (Mouse),"myelin sheath HDA, oxoglutarate dehydrogenase complex ISS, cilium IDA, motile cilium IEA, mitochondrion IDA, nucleus ISS, mitochondrial matrix IEA, pyruvate dehydrogenase complex ISO, acrosomal matrix IDA, nucleoplasm ISO","GO:0005654, GO:0005739, GO:0005929, GO:0005759, GO:0045252, GO:0043209, GO:0005634, GO:0045254, GO:0043159, GO:0031514","dihydrolipoyl dehydrogenase activity IMP, NAD binding ISO, flavin adenine dinucleotide binding ISO, pyruvate dehydrogenase (NAD+) activity IEA, lipoamide binding ISO","GO:0034604, GO:0004148, GO:0050660, GO:0043544, GO:0051287","2-oxoglutarate metabolic process ISO, aging IEA, mitochondrial electron transport, NADH to ubiquinone IMP, oxidation-reduction process IBA, proteolysis IDA, mitochondrial acetyl-CoA biosynthetic process from pyruvate ISO, gastrulation IMP, acetyl-CoA biosynthetic process from pyruvate ISO, sperm capacitation IDA, dihydrolipoamide metabolic process ISO, regulation of membrane potential IMP, histone succinylation ISS, cell redox homeostasis IEA, lipoate metabolic process ISO","GO:0007568, GO:0009106, GO:0042391, GO:0006120, GO:0061732, GO:0055114, GO:0106077, GO:0006103, GO:0007369, GO:0051068, GO:0045454, GO:0006086, GO:0006508, GO:0048240"," Cell projection,  Transit peptide, Direct protein sequencing,  FAD,  Nucleus,  Phosphoprotein,  Reference proteome, Acetylation,  Disulfide bond,  Oxidoreductase,  Flagellum,  Flavoprotein, Redox-active center,  Cilium, Mitochondrion,  Cytoplasmic vesicle,  NAD","GO:0022414, GO:0008152, GO:0032502, GO:0009987, GO:0065007","GO:0005488, GO:0003824","GO:0043226, GO:0045239, GO:0042995, GO:0031974, GO:0005622, GO:1902494"
92,Q8BFZ3,ACTBL_MOUSE,Beta-actin-like protein 2,Mus musculus (Mouse),"glutamatergic synapse IDA, cytoplasm IBA, membrane IBA, NuA4 histone acetyltransferase complex IBA, synapse IDA, actin filament IBA, axon IBA","GO:0005884, GO:0030424, GO:0005737, GO:0045202, GO:0035267, GO:0098978, GO:0016020","ATP binding IEA, structural constituent of postsynaptic actin cytoskeleton IBA, protein kinase binding IBA","GO:0019901, GO:0005524, GO:0098973","axonogenesis IBA, cell motility IBA","GO:0048870, GO:0007409"," Nucleotide-binding, ATP-binding, Reference proteome,  Oxidation,  Cytoplasm,  Cytoskeleton","GO:0009987, GO:0032502, GO:0040011","GO:0005488, GO:0005198","GO:0140513, GO:0042995, GO:0140535, GO:0099080, GO:1902494, GO:0030054"
93,Q7TSJ2,FT,Microtubule-associated protein 6,Mus musculus (Mouse),"microtubule ISO, perinuclear region of cytoplasm ISO, neuron projection ISO, cis-Golgi network IBA, secretory vesicle ISO, dendrite ISO, Golgi-associated vesicle IBA, transport vesicle membrane IEA, axon ISO, axon cytoplasm IEA, Golgi apparatus ISO","GO:0043005, GO:0005794, GO:0099503, GO:0030425, GO:0005801, GO:0005874, GO:0030424, GO:0030658, GO:1904115, GO:0005798, GO:0048471","microtubule binding IDA, calmodulin binding IEA","GO:0008017, GO:0005516","axonal transport of mitochondrion ISO, microtubule cytoskeleton organization IEA, regulation of microtubule cytoskeleton organization ISO, dendrite morphogenesis ISS, cytoskeleton-dependent intracellular transport IBA, positive regulation of axonogenesis ISO, lysosome localization ISS","GO:0050772, GO:0019896, GO:0000226, GO:0030705, GO:0070507, GO:0048813, GO:0032418","Cell projection,  Membrane,  Repeat,  Reference proteome,  Lipoprotein,  Microtubule,  Transport,  Calmodulin-binding, Alternative promoter usage, Golgi apparatus,  Palmitate, Phosphoprotein,  Cytoplasm,  Cytoskeleton,  Cytoplasmic vesicle,  Alternative splicing","GO:0032502, GO:0051179, GO:0065007, GO:0009987",GO:0005488,"GO:0043226, GO:0042995, GO:0099080, GO:0005737, GO:0005622, GO:0016020"
